179,1447,1272,3,False
383,1723,606,5,False
28,56,660,7,True
632,1450,1377,3,False
122,792,1767,5,False
1751,184,612,2,True
479,162,696,1,False
1030,937,1080,1,True
713,1269,1806,7,False
1135,1592,873,1,False
280,1739,1353,1,False
957,2511,1455,6,True
1757,2541,1209,1,False
1279,2615,879,1,False
1682,1780,1188,4,False
1256,1946,495,7,False
640,1020,1809,7,False
390,940,732,1,False
576,940,969,1,False
71,2569,189,5,True
998,2306,1422,1,False
1174,2676,906,1,True
621,2416,720,3,False
1627,1480,1353,2,True
65,2919,1230,5,False
516,1259,1410,3,False
786,2856,1134,6,False
1734,2643,1614,4,False
1086,2165,354,6,True
1588,1249,1377,1,True
871,115,1191,1,False
1241,2061,1041,4,False
82,121,768,3,False
649,2574,1782,4,True
1650,217,1365,2,False
1866,69,456,1,True
767,1045,378,1,False
1934,2133,69,4,False
1522,2205,711,2,False
1383,1841,405,5,True
1914,2286,198,2,False
1958,186,1260,5,True
1446,72,1866,5,False
383,20,1362,6,True
1282,1167,1401,6,True
120,1015,861,5,False
523,229,1095,2,True
1994,2849,189,7,True
726,1830,1053,6,True
789,2605,1332,2,True
1913,2422,1245,1,True
341,776,729,7,False
1357,1504,15,6,True
453,1620,534,3,False
1791,947,168,1,True
1363,413,222,1,True
193,104,747,1,False
1059,2976,822,1,False
353,1706,462,2,True
1288,1668,1689,2,True
1976,1300,264,6,False
1034,626,1350,1,False
856,2442,768,7,True
796,378,1590,1,False
613,350,1056,2,True
1239,1351,1431,4,False
1575,1526,1350,1,True
93,2057,816,3,False
370,621,1722,2,True
724,578,1050,6,True
340,2018,588,6,False
864,2717,573,1,False
1362,2413,558,1,True
1257,1743,1053,7,True
1657,984,924,1,False
1864,2176,1797,4,False
182,989,870,4,False
477,1057,1878,6,True
1515,1138,1605,6,False
1981,1956,603,5,False
948,1109,1059,7,True
1011,1796,1410,1,True
91,2430,1743,5,True
165,1526,474,1,True
1768,7,1614,3,False
1238,1641,780,1,True
936,2832,12,6,True
1994,738,939,1,False
1534,965,189,2,False
883,2912,1803,6,True
250,1126,1848,1,True
1575,575,897,2,False
418,2537,1233,1,False
1021,1311,360,1,False
120,2179,819,1,True
57,2243,1488,2,True
668,1550,657,2,True
1522,2744,1893,7,False
155,985,1542,7,False
1313,825,162,5,True
1374,2855,1848,5,True
1860,2525,423,4,False
1508,442,1347,1,False
851,1516,1770,4,True
1128,2109,318,1,False
591,1439,993,1,False
186,940,969,6,True
1301,2835,900,4,False
778,771,1554,1,False
1736,1639,1725,2,True
1774,2268,807,7,False
1209,2472,1857,1,True
1645,2019,615,1,True
1543,2967,1791,1,False
1072,1518,750,4,True
1464,2297,306,2,True
727,1186,90,4,False
202,457,588,2,True
873,2014,810,2,True
74,374,1053,1,False
485,85,171,2,True
1823,2212,204,7,True
1897,2708,1842,4,True
571,169,759,1,False
1261,238,102,6,False
123,907,6,3,True
131,2709,1224,3,False
380,2008,402,3,False
472,602,1905,3,False
219,2886,1158,1,False
1255,2312,579,2,False
515,2282,1611,7,False
330,1269,414,2,True
184,1490,1938,3,True
1662,1361,1995,1,False
1661,2159,1545,4,True
1786,1266,1770,4,False
598,1293,309,7,False
1390,747,1914,1,True
1313,756,303,4,False
1027,2915,492,5,False
1623,346,1134,1,False
1688,1005,498,1,False
1163,2523,1671,5,True
1696,2394,999,6,True
1230,1346,0,1,True
582,2303,654,2,True
545,2739,1668,1,True
892,1312,1014,2,True
719,125,327,2,False
94,2106,1686,2,True
983,2863,1728,4,False
203,878,255,6,False
1731,1209,1329,2,True
218,41,1827,1,False
528,1569,1581,1,False
1255,1001,234,1,False
1499,2172,1152,2,True
361,86,1554,5,True
1464,2395,39,1,False
698,1704,1371,3,True
1918,2257,951,3,False
157,1331,369,1,False
790,2114,1302,4,True
0,756,996,4,True
229,1854,162,2,False
1107,1199,1080,1,True
1787,2863,1728,2,True
351,2602,861,7,True
1480,1512,1608,2,True
922,1488,1944,2,True
781,706,1530,2,True
1799,2918,1560,2,False
48,1442,564,1,False
1625,1029,357,2,False
1569,2956,1683,3,False
285,2007,819,5,False
1572,1484,567,2,False
1555,2764,312,5,False
485,30,819,2,True
518,2354,123,3,True
760,1551,273,2,True
631,1294,531,2,False
1197,700,1830,1,True
1845,1261,522,3,True
1399,1651,1269,1,True
1578,949,462,1,True
1969,2077,1533,4,False
1616,2416,936,1,False
1174,2808,381,1,True
1228,2799,231,3,False
1738,614,396,7,False
614,1770,6,6,True
229,1745,1794,1,True
596,2649,621,1,True
1680,2344,723,3,True
363,2437,1449,3,True
571,319,636,1,False
422,725,495,1,True
530,2766,1500,4,True
197,1871,987,6,False
643,1338,1467,1,False
1347,1987,1473,3,True
1562,1940,1260,3,True
1377,1751,36,1,False
425,1501,441,2,False
848,2143,270,5,False
1048,428,921,2,True
1769,396,1503,3,False
938,2892,198,1,True
1668,1049,369,1,True
403,1950,1326,1,True
1761,337,915,1,True
225,2344,1728,3,False
864,1773,600,1,False
411,1764,216,4,False
561,470,1320,2,False
1780,1914,669,1,False
1125,1912,1425,6,False
716,1904,1329,1,False
1879,2310,531,7,False
1545,846,1692,1,True
1868,972,1569,1,True
835,1378,246,2,True
1033,983,555,1,False
143,1293,309,1,True
107,2668,225,6,True
744,1269,1116,2,False
1808,263,585,3,True
1372,2919,1230,6,False
581,2688,483,4,True
175,2166,282,2,False
1793,450,1665,1,False
157,1706,1086,3,False
1418,2109,630,2,True
919,2046,1692,3,False
567,1906,399,6,True
723,2946,378,1,False
1397,1941,390,1,False
301,2906,303,4,False
1955,2766,246,3,False
521,881,972,1,True
719,446,1872,6,False
1313,41,1812,1,False
357,2282,1638,4,True
1844,1286,1761,1,False
1715,59,594,1,False
400,1768,1371,1,False
1793,208,1452,5,False
1558,1207,225,1,False
696,1524,309,5,True
1149,969,1392,6,False
1608,1231,465,2,False
1419,2510,753,1,False
1531,780,1404,1,False
1219,1183,1599,4,True
975,2524,1320,2,False
1730,2538,1758,2,True
1955,1540,1287,1,True
1065,2263,690,4,True
393,1420,1212,3,True
258,1400,309,6,True
1413,2844,1797,7,True
1869,740,1536,1,True
201,87,123,1,True
1361,1338,1800,5,False
1248,1781,282,3,False
1090,903,471,1,False
920,2409,66,5,True
604,1573,1434,5,True
1841,376,1746,1,False
1723,1373,1575,7,False
1399,1190,1827,4,False
1229,2519,147,6,True
480,1214,1011,1,False
512,1144,1635,6,False
533,914,855,4,True
1181,1688,429,1,True
740,2553,366,1,True
343,2406,1836,2,False
615,347,12,7,False
1655,860,909,1,False
144,492,315,1,False
818,1753,456,1,True
1954,1856,720,7,False
1186,972,861,1,False
12,2361,444,3,True
1688,2412,1410,6,True
1194,322,1407,5,False
1951,847,1056,7,True
616,2412,1188,3,False
513,819,1038,3,False
1541,2539,1056,6,False
176,2197,213,1,False
603,1465,42,3,True
995,85,393,2,False
1774,1633,1698,2,False
1583,1409,1395,1,False
163,2169,1728,1,True
688,1980,1191,4,True
1744,1871,675,7,False
834,2748,600,2,True
1183,114,216,1,True
108,1824,291,4,False
1397,2452,1563,1,False
921,1342,315,1,True
957,111,1926,6,True
1604,1948,288,1,False
863,2549,1281,1,False
388,1293,330,1,True
1291,74,531,2,True
1516,751,1227,6,True
370,1177,1860,7,False
295,1016,1332,2,False
485,2312,267,5,True
988,592,1278,7,True
651,325,948,1,True
684,2422,1245,5,False
1335,2568,420,1,True
478,1712,1419,1,False
1180,1158,918,1,True
1537,2890,1215,5,True
1268,1443,66,5,False
1138,2650,1905,5,True
65,1690,1503,4,True
1243,641,1149,5,False
392,2051,438,1,True
350,1244,690,7,False
1264,2987,1350,6,False
1656,1021,1875,3,True
415,2828,1770,5,True
72,2455,1809,2,True
716,1573,1434,1,False
596,853,1614,3,False
350,1376,1080,1,True
987,2688,174,4,True
729,49,24,3,True
1425,2640,921,3,True
1056,2910,1644,1,True
975,364,120,6,True
120,2223,537,6,True
1309,2243,258,6,False
20,995,822,1,False
680,295,1353,1,True
1339,835,1179,1,False
884,1903,561,1,False
966,2422,696,1,True
283,1600,696,3,True
1513,999,1737,7,True
1474,1846,981,3,True
24,777,66,1,True
257,2128,1002,4,True
484,645,702,3,True
1552,1168,1797,1,False
612,558,564,7,True
1073,889,921,1,True
1206,2638,993,3,False
1856,32,879,1,False
633,915,1710,4,True
1101,626,72,1,False
1210,2510,741,4,True
196,2066,1410,2,False
1392,110,534,5,True
317,380,879,3,False
222,2431,1332,4,False
1516,658,744,5,True
1684,2958,45,1,True
1877,958,576,1,True
797,1125,1752,6,False
226,1433,1590,5,False
764,1715,150,1,False
700,1137,1494,2,False
1307,1275,630,1,False
1293,2442,768,1,False
1241,2550,1041,1,False
1189,682,1626,6,True
698,450,1992,1,False
1009,2318,1077,1,False
1735,1911,1224,3,False
1780,757,108,1,False
1476,921,801,5,True
92,2668,225,1,True
109,1576,819,6,True
641,437,1611,1,True
1356,2495,468,6,False
402,1421,1920,7,False
1832,1840,1542,5,False
1984,2000,666,3,True
1380,724,1284,1,False
1486,550,1416,3,True
1447,795,1077,5,True
990,760,1398,1,False
1323,763,90,1,False
1869,428,1452,1,False
263,2230,1464,1,True
1501,1355,1518,5,True
199,1542,636,2,False
1208,903,1059,1,True
205,1499,270,3,True
643,1196,312,7,True
1458,2983,1575,3,False
1542,408,1575,2,True
1645,2213,1614,7,True
196,1140,1617,1,True
393,914,318,1,True
851,685,753,6,True
1666,2950,1569,5,True
929,59,1494,2,False
1786,700,1260,4,True
1777,541,1023,4,False
1994,691,1092,1,True
1249,1165,474,4,False
628,1290,222,1,False
1387,2728,1257,1,False
1760,528,1344,3,True
322,1612,1920,3,False
298,1266,285,3,False
1848,2661,1023,6,False
308,2640,921,3,False
1777,2127,1281,3,False
93,1872,891,1,False
1030,1258,1893,6,True
142,751,1437,1,True
262,1735,381,1,True
89,1026,288,1,True
1948,1505,480,1,True
1154,239,288,1,False
1324,2225,261,1,False
514,2175,3,3,False
1529,2738,1167,2,False
1570,363,1545,1,True
60,420,1806,4,True
1051,1575,1380,1,False
1979,445,1161,5,False
1069,1180,1500,1,False
1335,1845,1731,5,True
1694,520,627,1,True
536,772,861,1,True
427,731,750,1,True
730,363,831,1,False
665,1079,267,2,False
1518,35,393,3,True
534,1777,438,2,True
1109,2626,597,6,False
1116,557,447,5,False
1896,119,1800,1,True
1913,2772,153,4,False
1486,1401,288,5,False
915,2098,21,4,False
1934,1590,375,4,True
1886,2923,1764,1,True
1989,2743,375,1,True
1279,258,99,6,True
267,49,24,2,False
355,17,1944,1,True
1321,977,33,1,False
1520,1312,372,5,True
145,87,828,6,True
193,1581,1719,4,True
1448,93,1965,1,True
1887,1898,1326,3,False
230,940,78,4,False
1778,2043,120,1,False
1425,438,183,2,False
1123,1800,1839,2,True
665,867,1536,2,True
1256,2693,1434,3,False
1885,2136,102,6,False
896,2810,1929,1,True
1692,994,1881,2,True
750,81,1524,6,False
1927,2098,1701,1,True
172,1817,1572,2,True
686,1886,771,1,False
1560,2616,1587,1,True
589,2297,942,3,True
1346,1629,675,2,True
966,1716,1101,4,True
562,1584,282,1,True
1995,1421,333,7,True
599,572,927,4,False
862,738,939,1,True
705,1146,1926,1,True
642,2031,984,3,True
1164,993,711,1,True
1594,380,879,1,False
607,2140,45,3,True
1305,1204,1761,2,True
939,2169,1560,5,False
1457,397,36,2,False
204,2860,1866,1,True
1174,2974,1038,1,True
1338,2065,1014,2,True
1841,1674,357,7,True
476,2524,1770,3,False
1343,2015,1764,1,False
139,118,1722,3,True
822,2456,1149,1,False
302,1670,1845,3,True
1390,1516,591,1,True
479,1656,555,4,False
1218,1405,1263,4,True
1900,2371,363,2,False
1107,1546,924,3,False
1569,189,1431,1,True
656,1243,1332,6,False
316,624,414,3,False
1845,1138,1149,1,False
694,601,1722,3,False
1754,1124,555,4,False
865,2379,1263,5,False
291,1006,1092,1,False
1115,45,1188,2,True
881,58,339,7,True
958,2976,243,6,True
652,341,1494,6,True
1795,2732,903,5,True
318,1531,642,1,True
1384,1173,1866,2,False
1247,1667,18,1,True
86,1024,87,7,True
1126,1793,1563,2,True
1487,2639,909,5,False
989,527,822,3,True
855,1029,432,6,True
1047,833,1044,7,False
1701,340,1449,7,True
1369,1389,654,2,False
1411,1909,1671,1,True
1312,1109,1059,7,False
998,2320,738,1,False
1597,2704,1617,1,True
233,1267,939,2,True
1541,2750,654,4,False
497,1717,48,1,False
314,315,1446,1,True
1875,579,1167,1,True
527,1937,993,1,False
1103,217,1305,3,True
438,2099,732,1,False
1463,1053,606,1,False
497,2183,837,1,True
1908,123,48,1,True
406,1724,1731,1,True
1886,1457,1992,6,False
1203,1558,699,2,True
418,2028,1587,2,False
1275,299,870,1,False
1390,485,477,7,True
221,1573,891,4,True
604,1518,750,2,False
1042,2387,918,7,False
1700,2405,210,2,True
1134,631,1842,1,False
1008,712,798,3,False
717,783,33,2,True
412,2541,1536,5,True
430,1643,1488,1,False
1835,1621,291,7,False
662,436,1287,4,False
1358,490,1194,3,True
139,1634,1035,7,False
1845,2406,1836,3,False
1809,731,732,6,True
1833,1370,1089,1,True
480,300,51,6,True
1896,351,321,6,False
1031,2952,1770,3,True
810,2405,51,6,True
893,2581,1947,5,True
960,951,1842,1,False
1922,474,1383,1,True
957,2922,207,5,True
1910,976,330,2,True
1975,630,999,1,False
226,2630,621,1,True
641,1166,1386,2,False
1331,2775,1155,1,True
444,756,1254,1,True
143,1032,1161,5,True
1328,822,336,7,False
1441,2756,1818,1,False
1053,2050,1152,7,False
933,301,1032,5,True
1048,2713,1623,3,True
367,167,348,1,True
1801,2091,1956,1,False
776,2886,1158,1,True
1768,631,699,1,False
1035,526,1830,7,False
1997,145,1467,1,False
123,1380,1275,1,True
651,1654,378,1,False
1300,109,915,2,True
1798,363,309,2,False
1026,199,903,2,True
1986,1200,1296,1,True
1555,674,762,3,True
722,1262,507,5,False
1179,365,1818,1,True
1401,2024,936,5,False
1133,279,1458,1,True
1016,2911,1590,7,True
890,141,1536,4,False
1684,737,624,1,False
37,2792,1473,1,True
114,1023,21,1,True
1919,2042,987,5,True
871,1503,669,6,True
1930,2318,0,5,True
1325,332,99,2,True
1402,19,18,1,True
641,374,1053,1,True
933,1392,597,7,True
685,234,909,5,True
1341,2838,1128,3,True
665,2124,1992,3,True
1067,2549,714,7,True
374,761,696,3,True
1540,759,933,3,False
755,1242,1413,2,False
912,2956,873,6,False
876,2641,162,1,False
1548,362,1947,1,True
1048,2322,1341,1,False
661,2558,1413,4,False
1476,1084,1011,1,False
1378,2515,1779,7,True
1526,2040,1098,2,False
1319,1073,1872,3,True
137,977,966,1,True
418,2061,1812,1,False
997,2648,975,7,True
1395,1984,501,2,True
688,184,483,2,False
1261,931,324,4,True
194,1240,612,2,True
714,2169,1728,4,True
625,674,1719,1,True
950,2093,255,2,False
9,1812,942,1,True
857,1075,39,3,False
1518,4,1728,1,False
226,2407,183,2,True
1783,848,1812,1,True
1809,2142,1320,4,True
709,1363,1809,1,False
904,2061,1857,2,True
1442,2679,576,6,False
1612,854,1179,6,False
1190,590,1026,2,False
878,400,1857,1,True
1065,1810,204,2,False
973,540,399,2,True
852,1382,699,1,True
288,973,1305,4,False
1477,2125,975,4,False
172,2581,1851,1,False
1688,2613,465,6,False
934,2423,1896,3,False
1499,569,1035,4,True
23,1364,1539,3,False
958,697,1149,5,False
128,1329,579,1,False
1542,1856,720,1,True
669,2065,1014,1,False
903,199,903,7,False
437,1936,174,1,False
882,983,1899,1,True
709,2992,249,4,False
39,2380,351,1,False
1185,2142,1320,4,True
532,206,396,2,True
783,958,30,1,False
719,1706,462,1,True
438,675,1677,7,True
1728,1180,585,1,True
1165,2009,1248,1,True
132,1856,504,6,False
325,871,1503,1,False
1235,2146,1851,1,False
67,1548,702,1,True
63,884,159,1,True
212,2107,807,3,True
875,898,807,1,True
296,981,789,1,False
404,1383,618,1,False
562,365,1638,1,False
1990,1061,558,4,True
475,578,1050,1,True
1370,2004,1029,1,True
1859,546,729,7,True
84,1986,519,2,False
521,733,1974,5,False
868,1261,1770,2,True
1989,2865,414,5,True
473,49,1599,6,True
729,1032,1548,1,False
1129,48,606,5,False
1237,2829,261,1,True
1340,1456,1563,2,False
160,909,222,2,False
1897,59,1494,1,False
896,540,525,5,False
1984,1580,894,4,False
833,985,975,3,True
728,595,783,4,True
222,1032,1965,2,False
633,1573,1098,1,False
1444,1955,84,1,False
1694,2548,324,5,True
758,998,1701,1,True
806,1871,393,1,False
519,2478,393,7,True
1305,2305,492,1,True
147,414,681,6,False
1903,2887,588,1,True
1335,2596,438,1,True
1093,2392,540,5,True
597,543,393,3,True
1252,2572,1785,1,False
820,995,822,1,True
1463,1855,66,1,True
1013,2647,1554,4,False
1803,45,1188,5,True
1215,617,1755,7,True
58,756,996,4,True
169,468,12,2,True
610,788,1785,5,False
139,2050,861,7,True
826,1175,1029,3,False
295,2732,903,1,False
1315,2857,1218,1,True
888,2696,66,2,False
648,2572,1593,7,True
1714,1042,600,1,False
652,2241,1659,3,True
21,1527,786,1,False
344,2352,849,1,False
1672,2575,1350,7,False
977,902,708,1,True
1865,2983,1575,2,True
631,1873,354,2,False
1292,36,1878,1,True
1643,1364,1485,4,True
1833,1725,1443,4,False
1401,1253,486,2,True
1835,2207,1557,5,False
1615,1527,786,6,True
1827,2142,1662,4,False
133,985,297,2,False
1614,506,639,5,False
1224,830,564,2,True
241,365,1638,3,True
767,2070,1074,1,True
1506,105,855,2,True
962,125,327,5,False
530,747,447,1,True
203,1056,432,2,True
1979,1853,585,2,False
619,1308,741,6,True
1586,1451,1740,5,False
1081,724,1284,5,False
572,1999,1656,7,False
1238,2061,1284,2,False
1467,2268,1218,5,False
1992,1290,222,4,False
322,2660,315,1,False
1421,2605,453,1,True
1986,863,618,4,True
456,2438,219,1,True
411,2347,657,1,False
1067,2267,906,3,False
1964,363,309,3,False
1861,1323,639,1,True
367,1173,1866,1,True
1771,284,996,4,True
680,1302,1632,1,True
868,1451,1419,1,False
1048,1428,15,4,True
1461,528,1776,3,True
646,2829,1761,3,False
954,1948,288,4,True
410,2862,1986,1,False
436,2271,288,1,True
950,2941,3,2,False
817,1436,48,2,False
1584,1389,882,2,False
370,1150,1890,1,False
16,1479,195,4,False
578,1014,1299,1,True
1700,1441,1611,1,False
1078,1373,1299,4,True
1324,1711,87,2,False
572,2045,1839,1,True
1754,726,195,4,False
1972,56,279,7,True
897,1857,864,6,True
481,1251,51,2,False
1334,1748,1164,7,True
1599,2277,1146,1,False
447,381,264,2,True
102,2767,621,1,True
1098,2027,444,1,False
42,612,1842,7,True
77,1188,1875,1,True
1411,1053,1167,1,False
1577,2262,855,3,False
895,462,1116,6,True
376,2249,672,1,True
1821,1292,1347,1,True
906,1420,1575,1,False
812,1672,996,5,False
879,41,1812,1,True
636,2030,561,6,True
1207,2446,627,3,False
987,226,603,2,False
963,1654,1752,4,False
188,392,123,7,True
1993,1195,1752,1,False
1181,645,702,3,False
1732,1889,1797,1,False
548,2421,1956,2,True
652,1478,792,5,False
57,634,273,1,False
754,803,1143,3,True
1058,2168,861,1,False
660,1939,1758,1,True
1872,1284,99,1,False
71,2332,1848,6,False
223,2428,108,5,False
1132,2457,45,3,True
977,396,1503,5,False
1393,2633,246,4,True
899,347,12,3,True
1175,2841,1224,1,True
1453,1972,1794,1,True
1883,2916,1716,1,False
1410,1958,282,4,True
1462,1623,966,6,False
1421,1370,1089,4,False
1693,1927,318,1,True
1117,2605,408,1,False
1000,857,1233,2,False
189,312,1338,2,False
1436,1656,1404,1,False
1125,2407,1170,2,True
87,1370,1746,1,False
63,393,45,2,True
1456,2038,51,1,False
947,873,171,1,False
1200,836,1188,5,False
729,2542,1959,3,False
1428,2244,147,6,False
553,2380,1179,2,False
1072,2875,969,1,False
1852,417,381,1,False
1056,2690,885,5,False
1771,2019,129,5,False
1658,1639,1725,3,True
618,2828,1770,3,True
239,2209,1176,1,True
163,2528,180,2,True
14,2022,84,1,False
1628,753,270,5,False
996,2397,597,4,True
269,702,1392,1,True
1478,2192,942,1,True
458,1585,1749,1,True
1834,621,423,1,False
568,2731,63,1,True
1032,2823,1038,1,False
1923,1215,1281,7,True
1434,1942,1977,4,False
784,187,420,1,True
976,104,516,1,False
852,219,771,1,True
295,2397,1953,1,False
628,1090,1296,5,False
219,2594,1929,6,True
697,663,1725,1,False
1781,1219,1923,1,False
765,807,828,1,False
340,210,1245,5,False
591,1336,840,6,False
704,1331,987,7,False
1125,1114,81,1,False
1274,279,1497,7,False
277,2335,1191,2,False
512,2400,1398,1,True
243,1534,1245,1,False
1192,2375,945,4,True
223,889,1782,1,True
1501,2474,1218,1,False
800,694,489,3,True
942,1593,651,7,True
1905,2092,1734,1,False
514,458,1644,1,False
488,286,1377,1,True
32,1185,1779,3,True
948,933,189,7,True
352,2470,87,1,False
1819,2262,939,4,False
294,1686,1641,1,False
58,731,732,3,True
1459,1015,861,7,False
277,2907,1929,5,False
777,425,363,1,True
1027,2399,555,2,False
417,648,1272,1,True
1711,1815,1527,4,True
1725,771,1869,1,True
1416,2907,1281,2,True
1434,1952,1764,1,True
1310,1159,1038,2,False
1865,1409,1602,1,False
500,1302,1713,1,True
1736,1627,543,6,True
1671,2930,1974,2,True
230,2353,1680,4,True
1242,197,855,4,True
1173,405,669,6,False
126,2888,222,7,True
478,2910,1686,1,True
31,55,1080,1,False
1816,1742,318,1,True
154,2630,1242,1,False
960,29,1101,1,False
227,2150,1836,4,True
751,390,459,1,False
870,2591,273,3,True
223,1347,588,3,True
832,709,1401,1,True
38,2905,192,6,False
1891,1384,1428,3,False
909,923,1857,2,True
1295,1606,516,4,True
163,367,1902,1,False
1780,1558,60,7,True
1587,2456,1686,6,True
1107,799,543,5,False
319,695,330,2,False
1591,253,399,6,True
843,2353,264,1,True
1502,1276,591,1,True
548,148,720,1,False
1050,1526,834,1,True
50,1776,522,1,True
26,50,1983,4,True
1911,1742,816,1,False
1594,2291,978,5,True
890,1629,675,7,True
965,1063,174,5,True
35,386,63,1,False
716,1503,1527,7,True
389,2036,687,1,False
1811,317,1146,1,True
1821,924,738,4,False
161,2200,276,6,True
42,2188,1872,6,False
923,1203,1059,4,False
775,65,1737,1,True
398,2707,1842,1,True
1283,2228,123,2,False
434,1237,1815,2,True
1736,2126,228,1,True
1832,355,1185,7,True
582,764,144,2,False
291,2344,1935,4,True
3,1122,498,1,True
1807,1384,1734,1,True
1220,384,1500,1,True
818,1928,237,2,True
1884,1813,183,5,False
440,710,264,2,True
855,1551,1854,7,False
1,2170,1674,2,True
127,2019,894,6,False
1985,977,582,3,True
1026,924,189,1,True
1387,2493,1947,4,False
562,146,1938,5,False
776,2994,1803,1,False
120,1743,1230,6,True
1485,2497,957,4,True
687,2279,1509,1,True
327,781,951,1,True
1258,1872,1611,7,True
361,336,528,4,True
1466,2108,834,5,True
1421,2872,1023,7,False
1329,2282,1638,2,True
324,337,1446,4,False
796,1783,1569,4,False
1348,1140,1617,1,False
1480,1652,1311,4,True
121,231,1524,2,True
1754,517,882,1,True
1237,60,1776,5,True
105,1904,1329,1,False
1820,1981,1974,3,True
1884,2524,528,1,False
1710,2941,1152,2,True
1451,1326,1671,1,True
1188,959,345,4,False
967,1961,726,1,True
1053,2302,1341,1,False
377,1158,540,1,False
1036,1173,1086,3,True
1184,246,1008,2,False
412,1489,1521,2,False
1823,430,1881,1,True
1299,2366,345,5,True
977,1560,1017,1,True
664,2363,246,1,False
959,2967,1353,4,True
74,534,1728,6,False
730,2688,1290,5,True
1759,1079,267,6,True
1794,1494,1164,1,True
328,47,162,3,False
1000,1703,1380,7,False
1023,118,783,1,False
1651,2025,1797,2,False
1251,1302,1713,1,True
609,1939,480,1,False
224,2699,417,4,True
1532,800,1374,5,False
434,1966,729,5,False
742,2602,945,4,True
1000,1951,264,6,False
1166,928,1452,2,False
662,2865,477,1,False
1802,941,1515,5,True
599,2875,1272,4,True
1000,992,93,5,True
311,2501,1584,7,False
1460,442,72,3,False
1439,1344,1497,2,True
1122,1550,603,5,False
1123,2166,1986,1,False
97,569,1593,1,False
1674,2711,1818,1,True
812,1237,27,1,True
416,924,1176,5,True
56,1911,1224,3,True
1038,2567,714,1,True
1575,2507,24,2,True
1143,2046,1692,4,True
691,1176,1335,1,True
161,79,129,1,True
137,1992,372,3,False
915,2949,264,2,True
738,645,702,4,False
369,1763,204,1,False
917,2153,678,3,True
138,2380,1311,1,False
891,1323,639,6,False
681,1336,1821,3,True
1999,465,237,3,False
927,599,984,5,True
958,1922,1539,5,True
623,2050,1152,3,True
788,1242,1494,4,False
1347,242,1749,6,False
1700,344,1827,7,True
1539,388,1542,4,False
832,577,378,1,False
1342,246,603,1,False
608,337,1020,2,False
1578,438,687,6,True
1132,2904,684,4,False
543,49,24,5,True
1964,2784,1389,1,True
31,520,69,1,True
1354,1013,723,6,False
1932,1031,795,4,True
1020,1188,1527,1,True
1436,1274,369,3,False
1524,1303,726,1,True
1383,972,1569,1,False
1111,477,1641,1,True
356,1815,822,1,True
393,2824,1056,1,True
1395,1837,1083,6,True
423,2962,498,2,False
1890,512,294,1,True
187,2243,1494,2,False
1922,2748,870,4,False
663,1926,459,1,False
463,1245,1584,1,False
1671,2244,516,5,False
182,90,1869,7,False
848,1237,1398,6,True
1634,2035,1797,6,False
93,1693,66,7,False
1510,900,1599,5,True
1671,2974,1038,2,True
558,2605,1485,1,True
156,2511,219,1,False
1690,2704,693,2,True
362,2500,1326,2,False
1943,173,1683,1,True
1809,2933,1824,1,False
401,2705,1725,1,False
1849,535,1956,1,True
550,2015,1227,1,True
1763,1003,1824,1,True
1809,2785,1560,7,True
1559,1805,264,3,False
1896,2244,147,4,True
1622,919,1233,5,False
810,846,1692,1,True
401,2630,621,1,False
353,2598,735,7,True
948,506,0,1,True
1454,1712,1665,1,False
159,262,1785,4,False
108,1333,1089,1,True
683,1748,363,2,False
388,2342,1326,1,False
1572,474,1383,7,False
1501,2060,372,1,False
697,2831,1677,5,False
1278,255,1278,4,True
1436,785,477,3,True
669,1717,1857,1,True
1811,2708,1842,2,True
1168,1274,1698,2,True
1980,1075,1938,1,True
1918,132,453,2,True
26,2640,1734,4,False
417,1181,708,3,False
952,2598,1356,1,False
1014,1454,861,1,True
35,1316,744,1,False
1083,1689,702,4,True
1221,2858,366,4,False
1383,2285,603,1,True
964,424,498,1,True
410,1148,450,5,True
1743,2464,363,2,False
286,2390,1794,1,False
1096,1055,1233,3,True
107,63,621,5,True
260,2676,1866,7,True
479,2110,1380,1,False
1885,1177,1860,6,True
809,1638,1326,1,True
543,655,1671,1,False
802,744,1542,1,False
198,2640,1419,1,False
543,575,1077,3,True
1550,892,1296,7,False
1968,1061,1035,1,False
1202,1383,405,3,True
137,427,1611,5,True
1964,52,1644,1,True
975,2563,1308,5,True
629,1227,915,6,False
1685,776,195,1,False
1,160,1629,7,True
1544,223,828,1,True
1546,2948,660,1,True
1320,314,477,1,True
620,2813,1461,2,False
497,2288,1146,5,False
704,2164,387,1,False
927,2640,1395,3,False
1450,1521,1275,6,False
1522,1918,1857,1,True
1014,605,1335,3,False
566,1512,1608,4,True
319,100,1281,3,False
1965,2363,1023,5,True
1310,2093,255,4,False
1363,1293,309,1,True
1906,2577,1641,1,True
426,2652,366,1,True
751,577,378,6,False
335,1166,1887,7,False
1272,1220,1335,7,True
1242,1242,39,1,True
287,1831,12,1,False
689,2897,579,1,True
1884,217,594,1,False
1379,2779,1344,1,False
1038,2966,762,6,True
724,382,657,3,False
777,1403,1140,4,False
982,2544,687,1,False
361,1800,15,1,False
778,2625,1551,1,True
1055,1446,1782,5,True
1326,2414,1218,3,False
959,38,1629,1,True
927,119,957,1,True
1748,1370,1089,1,True
34,687,774,3,False
524,631,1842,1,True
1777,235,1824,7,False
