1201,498,13.79,137
433,459,13.97,155
929,1470,7.99,80
2082,123,33.24,93
488,570,15.49,198
20,807,13.87,107
14,192,12.49,51
2718,753,97.7,19
1505,1236,29.5,89
944,876,36.05,119
2396,975,8.66,183
106,1152,27.98,161
2938,888,16.99,78
2442,1950,9.99,231
501,843,26.0,138
1968,912,10.5,144
970,1320,10.99,99
2602,1068,14.99,143
869,1686,13.99,40
1655,1464,202.99,213
1918,1950,17.95,217
1007,927,8.97,14
654,519,43.0,225
1381,1830,8.9,231
188,1380,27.99,147
195,1656,9.99,143
824,1392,10.99,226
1504,963,8.99,232
2242,1839,6.27,82
234,426,93.0,104
1945,726,18.49,185
2939,225,28.8,79
738,1995,11.59,89
1684,1092,9.12,161
116,1614,8.99,115
183,279,6.95,247
2756,1818,6.35,69
1153,444,7.32,126
1814,1152,1.99,91
2104,483,20.99,170
2072,1440,11.99,17
2634,210,9.8,238
1458,858,43.95,167
2937,1257,9.99,137
59,594,26.86,179
248,285,20.95,93
323,1806,29.65,210
1173,1866,16.79,135
2472,327,29.95,55
1227,294,20.95,228
1434,741,12.59,169
2823,1161,5.95,97
2372,1629,6.89,136
2479,1629,59.12,92
943,1338,32.5,230
75,414,9.99,217
2796,1359,6.99,74
1245,138,13.4,59
2403,1581,19.9,16
1375,330,19.25,86
1912,66,5.95,129
1342,1044,30.44,235
617,858,3.99,108
1294,312,5.79,40
2165,1137,24.99,101
854,519,5.99,148
1269,273,15.99,237
2731,981,12.99,61
2139,336,22.04,3
1339,1443,21.9,151
579,510,4.19,150
1368,1638,29.04,208
947,1581,6.99,190
721,195,15.5,41
650,1932,23.95,144
2436,333,17.97,197
2506,915,61.95,159
504,387,18.87,180
2505,363,19.87,41
2825,504,5.84,39
746,903,7.99,188
2843,90,78.9,244
1136,909,5.99,116
1585,207,11.14,141
470,720,7.99,24
1712,1128,6.11,123
2495,1173,31.9,54
2855,1629,18.99,116
864,927,3.99,95
143,1197,5.99,204
1147,1569,6.4,109
1457,876,3.96,72
911,1263,7.49,195
1903,1440,52.0,45
1739,897,75.0,85
621,1653,10.98,218
624,1764,25.26,88
1013,1383,7.99,27
1205,1029,11.99,152
121,1455,15.95,163
1640,42,16.99,19
380,879,17.99,210
1303,1635,44.0,62
2863,1194,17.0,133
2257,1632,116.5,180
2736,198,5.95,135
290,1833,8.99,88
1003,1290,5.99,32
1336,1821,7.99,162
1845,1716,6.99,112
1075,1401,34.97,66
991,1473,16.99,81
920,561,9.99,40
2679,1287,10.95,17
1815,1527,23.94,13
2873,834,5.99,10
1253,486,47.99,184
2713,1623,110.02,131
1442,663,23.99,34
1962,3,21.39,61
2871,111,32.0,175
2284,198,58.0,17
1295,468,12.8,105
2376,1317,6.43,39
2219,1389,13.99,7
2437,1020,44.53,134
2496,1794,12.99,128
721,279,16.5,184
2054,1740,18.99,113
2244,1719,5.3,136
1249,543,8.59,116
1781,213,9.99,35
260,1950,7.99,236
647,135,8.99,237
1848,621,30.98,163
2908,1866,26.7,135
6,1023,9.9,82
780,1527,8.75,97
2634,1377,9.8,190
2478,801,256.97,62
2935,1890,9.45,172
1508,945,10.99,187
2477,249,46.68,88
863,156,8.99,128
198,246,7.26,37
538,1119,95.99,198
443,1008,17.0,20
2239,645,28.09,202
1782,438,6.22,3
1812,264,23.61,105
2648,558,18.99,11
1520,315,15.98,87
2009,1008,17.41,55
1220,1662,5.99,228
452,1137,11.99,142
1082,237,8.99,93
1865,36,56.95,217
691,45,8.99,118
1956,1680,10.99,147
2329,108,49.68,247
281,1077,8.99,48
2629,330,9.95,42
2393,459,11.0,68
1880,873,8.99,183
724,1284,10.97,23
377,1644,25.0,209
2811,87,14.99,242
965,987,10.4,4
1322,1029,7.99,193
2256,1260,25.99,5
2321,1608,1.52,186
253,1620,19.0,122
2955,873,32.99,128
2342,120,16.99,135
2157,1413,12.43,169
1558,1077,48.99,71
1552,1431,7.24,63
2440,876,13.6,98
701,372,19.99,14
2076,639,10.99,151
969,1797,12.99,18
2726,900,17.95,28
1690,1560,116.99,198
739,1479,9.99,86
1615,1827,10.99,152
2049,1053,15.5,186
1463,1818,31.0,26
2943,474,41.0,81
2911,1590,12.11,204
652,1581,15.88,69
2209,1176,9.49,201
1951,492,17.97,84
1937,678,10.0,29
2057,15,31.89,233
1088,1692,4.95,10
1576,513,21.0,211
1494,1452,12.95,111
797,570,8.75,122
2385,1638,7.88,87
1563,1425,40.99,2
2317,1722,14.95,87
2279,1071,22.99,23
569,1854,13.59,165
2858,849,46.0,101
2857,570,61.74,236
1142,738,33.99,134
665,1671,22.75,118
1019,1968,3.84,50
2191,585,8.75,13
121,192,14.95,47
1856,1680,9.38,21
762,675,11.75,235
1303,402,45.0,26
2702,27,7.99,165
995,822,10.84,197
1144,882,15.14,55
137,1809,10.98,232
119,1800,67.71,249
1833,114,8.98,79
663,1530,29.67,241
778,708,8.4,35
1421,1722,27.99,50
2515,1779,19.99,142
1564,906,8.99,119
260,363,7.99,226
2356,135,10.99,223
1123,1494,9.99,204
756,348,10.99,170
1587,1443,38.9,75
1067,168,23.99,73
2357,1785,20.99,114
1107,1377,9.99,213
1194,240,19.98,132
991,1143,20.99,97
1819,645,16.0,178
1044,66,25.0,15
2019,1152,38.0,178
415,1041,8.86,104
1454,861,30.99,3
1932,1035,21.97,233
2923,1764,11.57,107
407,1920,13.99,146
2462,480,5.0,50
2126,228,11.99,249
1071,1296,19.99,84
2235,1464,7.38,240
2242,96,6.27,113
496,1638,30.44,241
2064,333,14.93,134
1071,1743,20.99,27
871,1503,22.66,54
1187,510,9.99,11
1371,231,12.42,32
2798,1035,8.99,146
1640,165,16.99,90
10,1170,14.0,111
695,750,27.5,204
841,345,61.52,82
1398,1821,71.2,100
726,66,4.5,87
1290,873,20.49,97
504,1767,12.87,214
1932,198,18.97,216
998,1731,38.0,7
984,282,8.45,83
2523,1671,27.44,199
2046,489,9.58,91
635,1881,6.99,202
2344,1728,80.99,134
1038,645,32.8,50
364,1293,4.99,48
2486,1275,4.7,192
856,1926,76.99,114
707,186,13.99,12
2231,1785,17.5,3
1963,987,21.99,192
118,1539,40.99,92
1153,630,8.32,154
759,933,7.99,48
1708,1842,8.99,103
2310,531,8.99,143
959,972,25.14,16
1576,876,17.0,119
2616,348,25.99,119
2299,1020,6.95,89
872,966,16.95,209
1914,1077,5.44,84
2182,1527,3.49,193
777,66,7.59,120
1584,1977,13.15,27
752,1008,49.83,43
297,1812,32.99,109
2255,612,6.99,94
2218,18,21.99,239
846,348,51.0,107
852,624,20.5,13
2292,543,13.0,9
72,1437,31.78,128
2134,888,2.59,115
1482,660,23.4,10
2844,255,22.95,197
1,246,88.95,168
2285,540,10.99,153
420,729,9.97,103
532,1611,8.23,113
1166,1110,11.95,177
2919,102,12.99,177
2265,732,58.99,205
653,384,22.37,223
1594,1188,19.98,77
348,258,8.99,245
405,1707,16.99,89
233,1605,16.99,60
2189,1629,15.0,88
2865,477,7.98,189
2900,1830,79.9,128
2707,486,12.74,214
845,1743,8.33,162
338,1377,18.1,100
981,765,21.98,228
234,1890,100.0,158
372,1785,16.95,109
732,1389,18.5,173
2384,297,9.99,209
2317,852,18.95,165
2023,1470,2.89,181
1752,456,11.95,101
1827,1815,42.99,153
2414,1218,15.95,230
2592,393,21.88,136
766,1716,41.0,199
2223,513,10.99,196
1998,936,16.85,72
1632,270,6.99,123
435,258,12.99,145
1440,1707,12.99,112
2707,1842,16.74,211
27,90,9.9,109
2580,1887,4.49,52
109,408,192.99,96
992,1245,11.99,6
117,348,14.99,139
2190,1623,7.99,166
2306,879,56.5,38
2125,975,25.87,233
569,684,12.59,78
1204,1899,45.99,141
1587,18,49.9,89
2952,1770,3.99,159
640,576,6.95,189
684,861,20.0,231
1347,1872,7.98,115
119,693,70.71,180
648,1140,17.99,11
1690,1503,72.99,137
707,846,14.99,207
2910,1620,7.71,210
445,663,39.9,160
1270,582,21.99,10
1426,819,22.0,188
768,378,23.78,26
2053,204,5.69,23
2829,261,64.0,78
2177,369,12.0,187
291,483,16.99,210
1014,417,12.71,8
1355,1380,29.99,125
965,1566,10.4,131
850,33,18.5,171
2252,759,6.99,227
1867,867,5.1,155
2993,627,6.99,99
1834,36,8.93,173
1638,9,5.99,43
1269,414,14.99,245
2415,1695,14.84,41
300,1512,5.23,13
2441,1140,42.97,191
1539,165,19.26,118
2288,216,28.33,6
1052,336,5.99,101
2955,1824,38.99,213
424,513,18.99,183
284,1911,19.49,218
1621,1734,10.95,101
1026,594,71.6,70
2108,138,89.95,249
47,162,19.97,8
1769,1191,40.0,101
2377,999,21.99,75
1129,1587,6.8,141
829,1533,175.0,30
949,687,9.99,212
2867,963,17.88,76
1249,1377,9.59,8
2355,591,26.5,145
1742,525,26.88,98
2761,1164,4.86,72
1725,18,18.98,179
161,1095,5.96,206
946,621,88.0,79
1432,96,80.96,4
2358,1410,51.14,249
519,1221,12.99,155
2344,1935,83.99,161
530,984,39.76,54
2857,486,65.74,43
1721,1284,9.95,191
2978,1245,11.99,184
914,318,9.99,114
664,1215,8.9,210
1909,1014,21.6,218
2359,1623,9.8,212
2775,1185,36.91,195
1339,1686,17.9,221
2063,27,21.76,38
372,231,20.95,170
2260,663,6.99,91
2899,1392,9.0,125
1371,828,8.42,15
2572,762,4.89,98
1571,1443,8.99,233
428,492,8.61,8
2892,411,12.9,16
1083,1083,1.39,199
2915,492,10.19,147
450,657,13.95,25
1923,1131,20.99,230
1027,426,7.99,89
1182,1461,4.99,100
920,1161,13.99,200
99,732,7.48,95
2358,693,52.14,88
578,783,18.99,11
1667,1281,11.08,104
753,333,10.99,177
2638,993,7.99,225
1160,1680,44.8,229
2587,591,10.5,183
2840,699,49.95,16
2927,723,52.9,172
2222,12,4.29,6
397,1845,23.0,70
705,639,52.74,74
1119,1914,37.59,2
2386,1830,38.06,213
1615,1215,10.99,150
237,75,14.99,238
746,1227,5.99,136
21,1191,13.18,133
557,1380,30.24,192
1303,1968,56.0,123
2233,1401,72.7,68
1428,795,6.99,92
2018,957,8.29,123
606,216,39.0,47
1956,99,9.99,71
1126,1848,4.0,248
355,228,6.5,122
1230,1392,42.01,249
2101,1542,41.9,85
239,669,8.9,141
2950,63,14.36,166
1974,1353,6.35,64
983,867,53.99,117
568,894,6.96,23
585,1206,38.0,118
707,1560,18.99,151
212,1746,24.95,199
1996,1617,3.94,236
2108,393,61.95,161
956,1749,20.45,188
691,693,8.99,219
1879,1467,27.99,84
2228,642,19.99,193
2254,345,5.99,150
2904,1686,9.79,149
209,1893,5.82,162
2392,540,17.83,241
2394,342,34.0,209
1507,18,8.75,103
1025,1341,43.0,208
1070,1899,10.99,76
323,594,27.65,59
937,1080,5.65,12
1638,180,5.99,168
2445,426,13.07,176
557,1038,39.24,26
2084,1539,12.49,51
577,378,65.0,136
1537,1950,26.97,36
2454,1023,14.99,149
1996,1680,3.94,91
1434,483,12.59,195
686,669,6.26,19
2389,1050,5.99,79
2679,417,8.95,6
340,1656,30.0,223
504,1368,16.87,148
1518,213,24.98,104
523,1554,17.88,106
265,570,13.95,46
2964,1014,30.0,72
2093,255,114.0,31
2827,324,11.99,229
447,318,15.9,54
2484,1128,64.95,83
779,729,10.99,171
2335,1644,36.08,234
2070,1467,13.99,164
1352,1104,14.45,104
401,0,10.24,244
1626,1503,16.99,66
1174,1638,8.0,134
2095,1041,7.0,50
649,765,14.99,200
337,792,22.0,188
2290,759,8.98,46
675,1767,15.99,22
984,477,9.45,245
239,1437,8.9,187
2890,1698,2.99,170
886,1713,4.49,137
1866,993,8.99,43
2301,747,16.99,241
1313,1377,7.99,180
397,189,20.0,24
269,840,51.0,95
1384,744,7.99,95
705,1914,43.74,216
850,1923,18.5,139
827,1788,34.94,129
1217,540,62.99,132
1809,621,7.64,12
1422,1590,8.5,107
880,1029,16.95,17
1177,1860,15.73,238
2771,18,6.99,14
1924,165,5.78,34
1323,639,18.0,108
273,627,7.43,59
339,1761,101.0,139
649,1437,15.99,173
1711,366,28.99,49
1427,492,13.23,110
913,489,9.86,121
2478,108,318.97,49
2546,1224,10.99,231
370,1665,21.37,5
1755,513,9.45,88
2026,984,9.97,111
56,279,13.0,39
2531,657,43.0,94
20,1362,10.87,248
2925,1422,8.49,220
2372,714,6.89,88
449,492,5.25,239
357,492,8.99,51
2482,1722,32.99,242
1639,1476,9.67,103
369,1053,27.25,214
2994,1443,28.0,135
2071,1002,43.28,59
2043,1110,20.99,25
19,567,3.99,56
2116,1821,5.97,231
321,1473,20.99,225
899,3,10.49,26
527,1923,14.99,184
310,1467,5.99,199
1274,24,21.49,52
152,303,5.99,61
903,1821,8.76,197
349,1053,7.99,191
2179,1176,34.33,42
322,1407,21.99,191
2083,48,4.94,49
2258,1026,12.0,121
856,354,80.99,121
796,789,11.94,20
195,540,9.99,52
2340,336,8.9,137
1233,1206,111.99,238
408,714,4.39,98
2910,1644,9.71,17
756,1179,11.99,113
2006,300,39.99,32
1492,606,17.48,184
1216,345,23.5,77
2497,1575,13.99,234
2596,1491,65.0,231
2531,18,34.0,53
2432,1926,16.29,89
2592,1437,14.88,16
1002,1068,8.42,22
1726,54,10.99,167
1316,744,8.99,130
1107,1476,8.99,9
2677,1854,57.9,70
2831,828,7.99,159
278,618,13.99,219
1344,615,21.95,91
17,1332,7.99,53
2633,246,8.99,168
2294,825,8.99,108
651,255,18.3,121
518,1332,7.99,24
1901,114,52.99,131
1969,1353,25.16,207
2830,1590,12.74,130
1629,675,12.6,41
58,1167,9.99,227
2612,825,3.79,244
2353,1725,28.99,8
1960,1395,16.38,237
1756,534,19.95,149
2768,1311,35.79,13
183,1044,7.95,155
1086,519,8.95,67
1871,1017,13.27,72
731,1659,66.0,194
2440,216,17.6,244
2924,600,11.3,18
271,1851,21.99,178
1407,1989,10.99,71
2686,243,7.31,4
2810,99,27.99,126
619,1542,12.99,115
2949,1413,7.99,180
916,1350,8.0,177
2502,1881,22.01,161
2309,1290,15.99,26
446,1872,5.99,108
2337,504,12.0,7
2694,1389,7.79,84
343,1245,33.99,121
2359,1011,8.8,201
778,1323,7.4,219
2833,249,37.99,38
1840,1542,28.99,53
2353,264,34.99,114
1264,606,12.8,129
2241,1101,4.99,50
1965,327,5.98,223
2908,891,29.7,70
1066,564,13.2,17
1681,1827,15.95,24
947,168,6.99,199
1424,1392,2.99,149
2970,333,8.99,189
2731,63,13.99,224
2712,1428,12.99,194
1438,1317,74.72,94
1731,123,15.88,49
2673,39,19.99,231
846,333,48.0,197
852,732,28.5,183
384,525,51.9,185
146,1938,17.5,48
1043,825,10.29,141
2716,333,10.0,173
409,1110,7.01,232
1488,1425,100.0,45
2647,774,14.99,234
1893,1554,17.3,24
384,1500,44.9,178
1962,1221,21.39,59
1879,1152,20.99,186
2833,1749,37.99,39
1558,699,60.99,151
2757,843,13.9,218
1561,447,17.99,44
1717,1704,49.99,89
1477,777,12.99,28
243,1809,35.1,216
726,1131,4.5,20
1819,9,17.0,87
2986,1710,26.0,41
1996,1293,3.94,85
2826,555,90.62,78
1471,579,30.99,50
506,639,25.99,140
1042,1671,10.22,239
496,1500,33.44,106
12,1149,6.0,42
504,873,15.87,232
1815,1683,30.94,220
2302,1341,15.9,78
2239,714,19.09,145
275,1185,36.0,6
402,1533,1.47,67
103,921,12.99,172
1151,1041,13.99,4
193,495,7.95,5
1571,984,7.99,65
2958,45,13.5,168
684,1491,20.0,187
2614,1071,22.95,4
2465,264,78.0,195
2587,837,12.5,244
195,348,8.99,236
1618,1584,21.95,199
563,1479,24.99,217
729,1590,5.97,90
912,810,16.98,241
1503,1578,30.99,232
831,498,11.25,25
816,1938,7.99,134
412,657,7.99,196
2514,1023,8.99,157
622,1107,5.9,169
342,1584,17.8,30
2465,1200,84.0,16
1628,1902,10.99,238
944,648,36.05,186
43,1701,44.99,235
2921,1617,13.99,205
2319,39,22.99,22
2187,198,39.16,115
453,1044,31.51,184
2400,1398,22.98,101
2331,540,32.99,217
678,312,13.99,129
2178,78,39.74,222
1712,840,6.11,134
1243,1506,19.99,106
1400,1080,10.99,171
928,849,8.99,110
1206,519,15.02,135
2663,591,16.95,231
108,258,14.99,45
1985,969,58.79,92
498,126,20.39,14
581,366,36.95,34
474,906,9.98,32
575,834,14.2,68
2617,837,8.99,50
69,456,10.95,29
721,1539,14.5,145
2599,1008,8.95,50
2214,348,8.5,155
743,1893,32.02,144
487,423,52.5,118
2516,1812,45.0,50
1932,975,21.97,212
2273,336,151.3,114
470,309,7.99,168
1585,633,9.14,15
1015,546,7.39,170
2785,483,7.3,226
399,1005,161.95,248
2412,906,161.98,114
2981,867,3.99,210
2031,30,13.0,202
2213,426,5.98,111
2653,171,8.99,239
272,903,5.99,21
2269,1788,80.9,103
2217,555,7.99,100
1183,1599,13.99,70
1683,1479,10.0,129
1523,849,40.0,92
996,1965,15.99,21
1626,177,12.99,209
2569,1479,87.0,172
390,459,6.4,231
892,678,6.4,10
1272,318,21.0,100
388,1401,91.55,70
2357,285,21.99,210
1435,360,15.98,207
2930,720,27.0,225
2278,1137,23.99,109
2652,366,26.54,181
1321,1764,27.95,192
1741,96,25.6,9
640,1197,7.95,234
2091,54,22.0,155
1659,615,10.99,249
2008,900,3.39,90
1008,411,19.0,135
2429,507,10.41,179
2521,972,6.99,70
1200,1821,28.99,199
612,1845,9.5,122
2376,972,6.43,225
499,1257,14.0,86
1786,498,8.95,45
2317,306,16.95,135
1687,474,6.5,69
118,1722,39.99,45
2267,840,31.0,6
92,1005,41.95,218
85,672,18.95,139
2169,111,26.99,233
2270,648,40.1,40
350,1056,29.99,115
1199,798,9.49,153
1068,894,15.99,212
2877,1008,7.85,202
2784,1389,9.99,121
966,615,15.98,57
1224,1986,9.99,164
1191,1941,14.19,23
2967,1353,9.95,54
2901,1962,33.95,48
1597,1848,13.89,92
2087,1542,8.99,59
2544,687,103.88,229
2383,66,8.6,98
1291,1080,14.51,13
549,1776,12.99,192
1060,495,10.15,185
2630,621,45.25,126
82,1563,11.99,41
829,1143,165.0,10
183,579,7.95,93
383,1014,12.79,25
857,150,52.0,33
290,696,7.99,243
961,1113,3.74,141
898,807,15.84,15
2963,1857,35.99,213
2206,1896,8.64,48
2378,306,12.99,103
1452,1752,5.5,88
2478,978,187.97,75
2096,1821,11.74,163
2224,483,3.99,111
1620,381,20.99,17
1392,1452,28.86,26
1188,1215,3.76,76
153,645,8.99,147
973,345,12.97,52
2233,750,107.7,209
2087,1434,9.99,143
429,1263,110.0,13
155,1065,13.95,151
2405,648,3.99,169
1764,600,41.98,59
675,537,12.99,182
886,744,4.49,154
2700,789,14.99,235
590,1506,12.99,38
2727,1233,19.98,131
2961,249,23.39,236
519,978,19.99,12
1138,168,5.92,46
2329,843,51.68,139
58,906,9.99,26
2830,1278,10.74,133
1399,750,11.95,229
2761,696,4.86,140
1662,870,22.99,90
47,1245,17.97,107
2724,405,6.0,2
1214,1563,37.82,90
1492,516,21.48,175
527,984,13.99,176
266,1155,18.0,21
1990,1551,28.99,1
2147,60,20.99,111
1376,1524,11.5,118
348,645,9.99,14
1802,573,28.0,36
1171,579,7.99,15
1326,1671,6.99,176
2120,1656,8.99,189
2380,1311,9.06,119
1813,1368,8.95,231
523,1224,22.88,152
538,1521,72.99,89
126,30,10.26,152
312,378,22.99,95
2935,1956,9.45,83
1049,369,10.79,66
1693,132,23.95,106
2563,447,23.99,240
2142,1662,5.99,92
2507,1185,86.03,8
961,1104,3.74,102
2911,1488,14.11,173
54,1293,71.0,132
2397,1545,34.0,154
1000,1767,13.52,159
396,351,6.78,48
2943,1194,43.0,56
562,1455,265.95,218
2828,1770,8.99,227
682,1626,36.93,144
2363,1050,34.99,203
614,285,26.95,41
665,204,20.75,119
17,1560,7.99,48
2115,1020,13.79,185
2189,1581,16.0,149
1794,225,61.95,242
1982,1308,3.99,46
2042,1608,32.97,215
2293,1929,34.23,144
219,735,12.48,27
939,1245,27.99,42
779,21,11.99,21
2466,633,9.0,109
279,1806,23.0,65
2138,1422,11.99,123
2745,825,8.95,143
1754,1557,14.37,63
1638,921,5.99,162
2536,237,5.84,106
188,1464,28.99,64
2682,921,8.0,134
1078,1737,21.99,43
1712,1419,6.11,141
2887,588,9.9,204
1979,843,18.0,122
547,1746,24.65,187
1414,1530,32.95,88
1806,585,10.0,235
1771,282,5.98,105
148,675,8.99,152
1151,1722,13.99,28
1217,183,51.99,206
640,597,7.95,135
2114,453,11.0,246
2091,960,22.0,130
1204,1968,33.99,70
1575,72,20.2,143
1877,942,20.52,80
448,1530,7.49,28
2941,573,8.39,146
2057,816,26.89,237
2459,225,9.99,60
2973,1089,21.98,104
2749,405,10.99,22
2161,1317,8.66,60
1517,888,12.58,60
1645,1068,7.99,222
2300,1152,9.07,1
2599,1734,9.95,134
818,1056,7.5,211
2119,1344,18.99,9
2188,1875,69.99,124
631,3,5.91,118
1422,1413,7.5,47
2622,129,20.9,36
2784,810,10.99,96
341,1329,5.99,83
79,129,8.99,235
2469,1020,35.95,188
1158,933,19.0,158
2987,891,20.16,20
2882,1674,22.95,235
555,1947,95.95,208
1923,1251,19.99,93
2531,423,45.0,206
2163,1884,8.99,208
2168,438,73.0,97
1170,1059,13.95,176
300,165,5.23,105
2855,1758,20.99,190
1119,1140,28.59,201
2797,639,5.95,78
729,1608,5.97,137
1503,669,21.99,103
827,930,37.94,225
1151,1224,12.99,30
1565,1248,26.0,21
2501,786,14.95,184
596,33,7.99,81
660,312,61.98,40
1890,1953,30.0,147
1214,1299,27.82,209
109,627,143.99,167
704,1908,11.25,214
2059,531,12.99,54
878,255,26.04,115
1152,843,6.99,94
2335,1944,38.08,192
895,1716,22.68,111
1576,855,19.0,130
2749,1497,8.99,195
1833,1023,6.98,128
957,270,17.0,177
2732,1917,17.47,249
1022,1365,24.95,27
1461,414,17.88,148
2566,417,11.79,210
217,903,16.99,140
234,1809,66.0,116
949,1008,9.99,240
530,1206,31.76,190
749,225,15.48,35
2874,999,18.46,68
143,969,5.99,53
2944,435,13.0,91
1552,1533,6.24,57
1485,1671,22.95,142
1395,534,11.8,174
613,411,10.8,190
1648,1029,16.39,51
1740,585,41.64,104
465,237,8.96,208
2030,561,14.0,148
1294,129,6.79,228
937,345,5.65,126
2963,576,30.99,248
142,1761,12.99,246
2477,1902,55.68,13
327,120,84.99,135
1661,1827,14.79,203
637,1644,59.99,170
2190,1887,7.99,138
1705,660,8.56,82
2156,684,14.99,27
1297,1842,93.05,60
1193,1293,25.2,140
134,1464,21.99,232
803,1260,19.31,100
1245,753,10.4,90
1058,927,10.99,228
1662,762,32.99,35
1676,1071,12.69,229
1898,1989,239.3,38
2529,453,12.99,236
133,12,7.87,16
2524,1770,9.66,146
2982,1068,43.99,209
2225,750,17.58,188
2288,648,20.33,246
941,1038,6.49,50
2155,27,12.5,17
976,1854,51.5,248
1293,636,11.42,204
1685,1101,25.0,164
2847,603,21.18,176
2912,1239,17.45,172
168,702,2.98,95
1770,6,4.99,81
399,156,171.95,120
1115,1191,23.95,236
2374,1791,21.7,161
2452,1563,29.88,216
2347,663,9.99,89
2780,921,5.99,141
1629,1410,16.6,11
2835,72,8.29,15
1454,1017,25.99,188
1823,822,49.44,197
2616,984,32.99,66
574,1686,70.87,18
2563,1374,23.99,245
2050,1152,4.69,78
2795,1302,5.92,29
987,612,576.06,185
23,1731,6.95,107
2700,1440,13.99,3
1079,1173,9.2,201
2127,252,28.99,195
887,1785,9.89,200
707,840,15.99,221
1198,201,26.11,107
1469,129,19.15,37
2867,1581,21.88,43
1706,1455,28.95,65
1182,831,4.99,20
1753,447,6.97,228
97,762,12.5,105
2799,93,136.99,134
710,1779,24.94,127
2098,705,31.98,200
1965,1938,6.98,178
2699,1356,73.0,214
2043,192,21.99,124
1636,1896,10.99,191
1142,918,22.99,60
935,336,12.99,113
875,582,10.95,45
2340,99,8.9,106
2670,120,34.21,173
233,204,18.99,11
994,240,9.99,71
1947,1101,13.99,104
271,717,20.99,18
2665,231,13.95,91
1438,690,85.72,62
532,231,9.23,241
1177,1425,12.73,85
2126,879,11.99,24
771,1701,19.7,182
1216,1953,19.5,157
2660,105,12.65,222
1723,414,3.99,233
1942,780,29.99,33
217,1305,17.99,107
858,627,12.38,98
2484,1767,54.95,1
183,576,6.95,69
2347,417,8.99,35
2339,546,12.2,43
1510,1503,19.99,149
2496,1137,11.99,232
2217,1629,7.99,151
202,1911,13.5,138
2128,39,8.95,6
2538,447,10.99,201
977,936,9.85,186
794,483,14.99,158
2416,936,15.99,219
719,1062,4.6,157
585,933,24.0,31
2529,369,12.99,170
2946,531,20.99,135
972,1440,88.0,64
2870,1683,10.99,87
2299,780,7.95,201
1923,1908,17.99,106
1793,1137,35.92,159
1464,1968,18.99,110
2034,489,25.4,241
1487,1410,4.0,189
1026,288,61.6,198
584,1254,9.35,52
1913,1650,11.99,135
38,1344,4.49,36
2544,1881,87.88,56
2669,288,7.56,195
440,1782,35.99,128
1645,387,8.99,231
1813,753,9.95,134
78,1875,26.99,145
435,285,13.99,93
1240,612,46.95,202
1261,723,45.99,43
524,9,8.7,232
2980,564,29.99,175
448,726,7.49,77
2832,1044,20.0,152
1230,1665,46.01,3
848,1509,18.25,144
1980,1320,6.0,242
764,144,6.49,245
2189,102,18.0,80
2357,642,25.99,125
923,834,16.79,210
2863,1728,16.0,202
1532,441,16.25,187
2802,606,14.99,33
2277,975,63.85,73
2821,174,9.86,84
1917,132,8.5,105
1845,1602,5.99,79
1702,1854,13.99,150
1729,705,14.22,181
232,105,9.59,35
1446,873,4.39,1
1780,1188,24.0,239
2458,1254,16.99,97
276,1542,26.0,192
1101,366,17.99,182
488,1536,15.49,117
1854,1146,14.23,77
2169,831,22.99,5
1574,1356,13.5,225
95,1308,18.0,128
2611,1146,5.99,61
2066,309,6.22,180
502,1296,19.98,218
1488,1944,106.0,104
1878,771,90.0,141
1732,1779,14.2,1
1356,1881,8.74,37
2332,1848,10.97,235
675,1440,12.99,89
2820,618,22.79,77
309,42,16.67,147
1218,1527,41.99,121
2354,549,8.96,2
2020,1653,10.99,198
179,846,29.73,40
29,1302,7.97,248
1333,183,9.25,129
704,138,12.25,91
1580,456,5.53,6
1254,1071,5.5,228
770,1197,30.0,228
1757,357,2.99,141
739,411,10.99,45
1524,1320,28.99,91
2644,639,5.99,58
58,528,10.99,62
1382,1119,22.3,177
1206,438,17.02,57
2947,732,13.25,20
2739,834,97.9,121
2616,846,22.99,58
1709,1782,9.86,232
656,1755,20.0,89
2948,660,8.05,96
2405,210,3.99,193
1982,1911,3.99,217
2647,1554,10.99,145
2969,1194,5.99,156
2199,783,67.25,234
642,54,20.75,192
549,357,16.99,49
940,732,22.99,28
1502,591,9.98,105
837,123,7.99,203
2723,1983,35.51,103
1708,1926,7.99,234
2572,147,4.89,213
597,1524,9.77,249
1805,1389,12.19,156
1256,318,10.99,199
1624,1632,15.99,73
1449,1662,23.1,1
2936,1959,15.75,209
1126,396,4.0,121
1043,669,13.29,115
1231,465,49.85,227
2548,1962,8.5,29
388,426,90.55,44
1077,477,24.99,3
115,48,11.45,132
2057,1029,22.89,91
2138,1983,11.99,160
2910,504,7.71,209
2946,378,17.99,122
2211,1701,6.88,175
1768,1458,1.56,153
1575,405,21.2,77
1142,1104,30.99,210
2513,567,18.98,31
1551,1410,8.49,50
416,783,14.87,33
1866,1515,8.99,240
1443,66,82.96,149
2154,549,88.95,63
1769,804,36.0,42
931,717,11.45,78
1122,1941,34.85,134
1559,1551,5.99,71
946,117,70.0,97
1777,375,7.99,8
1883,93,8.99,154
520,285,72.0,225
597,1641,9.77,129
2252,1218,6.99,161
1306,1764,8.4,35
1233,648,76.99,223
515,1179,8.66,228
2964,1779,41.0,199
933,1461,48.99,232
2421,1884,26.99,161
1033,1830,33.44,153
