1431,170,291.06,19,2024-05-23 08:38:07.407407
1432,603,402.92,20,2024-09-11 05:52:33.802669
1433,1675,305.98,5,2024-11-28 05:55:27.158945
1434,1594,732.66,17,2024-08-08 04:21:15.966484
1435,1844,308.17,11,2024-06-21 08:56:51.215147
1436,1632,484.94,29,2024-08-04 15:18:38.600628
1437,341,61.56,3,2024-07-18 17:46:26.387983
1438,1685,808.4,20,2024-02-27 06:25:15.040727
1439,634,118.22,8,2024-05-25 18:18:08.944978
1440,608,63.92,9,2024-02-03 00:28:04.735063
1441,656,305.24,18,2024-10-10 17:18:55.320705
1442,1171,325.18,17,2024-11-03 10:04:51.957294
1443,89,1344.68,25,2024-02-25 20:25:17.599466
1444,605,202.19,17,2024-04-12 05:32:16.739091
1445,1958,351.41,22,2024-01-15 07:01:20.173832
1446,463,192.82,12,2024-10-03 00:17:59.657768
1447,1836,122.05,12,2024-04-10 21:55:37.805381
1448,903,239.03,17,2024-01-27 13:37:26.985398
1449,1500,382.22,25,2024-04-14 02:02:51.651962
1450,956,249.91,7,2024-11-17 07:26:50.392396
1451,1184,222.5,10,2024-10-05 13:04:15.021075
1452,980,67.98,6,2024-08-21 03:59:01.360527
1453,900,82.99,1,2024-02-29 09:27:38.434731
1454,918,112.92,8,2024-11-24 18:50:57.296602
1455,814,54.03,3,2024-04-15 02:02:56.949130
1456,916,721.33,47,2024-09-15 23:15:54.663761
1457,612,204.23,9,2024-11-05 16:04:45.648292
1458,51,642.96,22,2024-01-24 21:39:51.445196
1459,932,305.93,22,2024-07-16 18:52:27.068154
1460,1259,213.73,12,2024-09-02 03:03:32.481672
1461,44,152.97,11,2024-09-06 12:23:58.370842
1462,1306,296.29,21,2024-03-15 10:28:29.157342
1463,753,648.06,25,2024-07-15 22:53:37.955706
1464,694,26.98,2,2024-10-25 08:06:06.887798
1465,1038,887.85,27,2024-08-28 05:16:34.620569
1466,1143,347.65,16,2024-06-11 06:24:48.539161
1467,1116,517.95,23,2024-06-06 21:26:37.539734
1468,843,165.87,13,2024-07-25 21:26:02.513764
1469,1711,197.77,15,2024-03-29 13:15:17.543732
1470,322,425.22,19,2024-02-02 08:56:33.418002
1471,974,96.53,16,2024-03-13 07:53:32.016708
1472,151,341.19,22,2024-11-17 19:39:17.278595
1473,929,634.81,19,2024-02-12 13:58:26.373792
1474,296,4.0,1,2024-09-30 11:00:31.338772
1475,790,302.87,22,2024-07-16 03:34:55.395492
1476,1390,1133.68,26,2024-07-27 17:45:04.069722
1477,235,479.91,24,2024-03-24 10:49:54.965829
1478,1129,322.68,24,2024-03-25 20:08:01.097441
1479,677,158.06,4,2024-01-27 22:24:45.079614
1480,378,822.49,24,2024-06-23 18:32:26.533975
1481,1126,235.68,18,2024-07-03 15:55:57.737493
1482,1708,404.88,22,2024-07-27 09:43:29.246502
1483,1967,675.9,24,2024-03-11 03:51:37.487727
1484,829,359.32,19,2024-07-18 01:19:11.846010
1485,820,89.51,6,2024-05-11 21:10:03.031799
1486,1919,787.41,35,2024-05-31 01:46:09.551947
1487,1279,190.58,15,2024-01-07 06:15:56.597184
1488,1132,173.73,7,2024-11-06 19:10:19.063868
1489,669,54.08,6,2024-11-18 05:52:11.268465
1490,641,251.54,22,2024-05-11 13:43:04.870863
1491,1480,483.73,23,2024-05-07 03:27:45.872678
1492,1647,40.52,4,2024-09-05 02:29:10.039370
1493,402,112.98,2,2024-01-09 14:57:30.118686
1494,1215,416.33,25,2024-10-31 05:17:53.253170
1495,1334,321.84,9,2024-06-08 18:30:11.369801
1496,1449,351.5,20,2024-01-15 04:50:21.812870
1497,1798,47.09,3,2024-07-23 15:30:06.720863
1498,94,277.91,18,2024-03-16 13:59:06.184607
1499,1696,179.44,15,2024-01-26 21:18:24.488094
1500,1356,985.12,25,2024-11-27 06:28:50.491369
1501,165,730.08,23,2024-04-12 12:48:27.884218
1502,693,347.04,23,2024-07-26 03:51:41.683560
1503,1061,1914.85,36,2024-03-06 04:52:10.123372
1504,284,502.67,23,2024-06-17 02:05:51.573714
1505,1168,29.48,2,2024-11-19 13:49:56.287716
1506,74,201.6,7,2024-05-08 15:23:42.601834
1507,740,978.55,17,2024-03-01 03:49:38.264728
1508,1,120.83,9,2024-08-11 02:19:52.068733
1509,1980,758.85,19,2024-08-17 03:15:46.305686
1510,1973,720.62,36,2024-05-04 03:58:19.532895
1511,1316,366.51,20,2024-08-10 04:34:40.487366
1512,1228,15.88,2,2024-07-27 17:48:59.002331
1513,1425,294.91,16,2024-04-20 01:04:38.957463
1514,474,323.6,4,2024-09-13 14:12:22.004125
1515,358,17.15,3,2024-03-03 15:28:05.579242
1516,1773,377.59,27,2024-01-10 15:24:07.925516
1517,1818,146.81,7,2024-04-02 17:51:45.253968
1518,868,621.29,31,2024-12-05 09:18:17.075035
1519,295,319.94,18,2024-09-13 16:08:31.689035
1520,1987,206.77,12,2024-08-25 05:58:25.438798
1521,1538,596.69,14,2024-10-01 20:44:55.478957
1522,779,677.2,24,2024-07-12 06:13:15.214385
1523,1396,510.89,34,2024-02-28 07:24:45.305718
1524,1349,559.42,21,2024-12-02 13:40:13.685411
1525,1115,39.48,3,2024-05-24 22:23:20.933698
1526,1717,298.76,22,2024-04-15 07:11:14.957379
1527,129,328.73,20,2024-10-23 18:54:06.721408
1528,1258,442.3,19,2024-05-09 11:01:45.059896
1529,74,300.54,9,2024-03-17 18:41:25.319237
1530,1871,994.14,30,2024-06-20 04:17:55.460645
1531,568,539.5,12,2024-08-12 18:00:11.517745
1532,471,326.54,16,2024-08-01 15:33:46.374241
1533,1085,31.48,3,2024-06-24 15:17:07.265416
1534,681,667.24,22,2024-12-02 12:24:56.899434
1535,393,594.51,34,2024-07-18 14:13:27.338028
1536,617,457.3,21,2024-09-04 23:17:44.195996
1537,580,439.96,20,2024-03-09 18:00:52.591591
1538,81,299.31,17,2024-04-15 12:42:03.360224
1539,181,481.99,23,2024-11-09 21:14:06.058116
1540,1098,108.36,10,2024-09-29 22:19:20.131995
1541,314,416.03,18,2024-03-16 08:23:28.768697
1542,1624,379.91,19,2024-01-08 08:46:40.607978
1543,1321,72.79,7,2024-04-08 17:42:37.547114
1544,1138,404.24,20,2024-01-25 20:21:01.272787
1545,1432,309.15,21,2024-02-01 03:11:09.962026
1546,133,43.96,4,2024-06-04 11:50:24.676352
1547,820,354.86,15,2024-07-18 04:00:08.782574
1548,1985,471.74,30,2024-01-16 15:16:55.084399
1549,1618,229.94,10,2024-04-03 18:00:41.305547
1550,1953,319.58,27,2024-11-03 19:04:47.854233
1551,589,237.15,22,2024-07-03 05:23:43.802094
1552,1619,348.27,17,2024-05-18 08:17:37.073623
1553,91,140.1,8,2024-10-18 15:53:44.093240
1554,1669,270.45,20,2024-10-31 15:24:24.359415
1555,203,121.1,7,2024-08-25 07:51:58.885004
1556,1631,460.76,28,2024-05-01 19:13:24.250277
1557,1984,419.49,22,2024-08-30 07:08:33.647151
1558,1853,315.92,13,2024-08-07 19:34:26.057393
1559,304,277.22,22,2024-05-18 06:07:36.152428
1560,1532,51.16,4,2024-10-14 07:10:53.033957
1561,1362,167.93,7,2024-03-07 02:51:10.657167
1562,101,726.54,22,2024-05-30 10:45:17.041715
1563,1290,246.18,4,2024-08-07 18:12:27.172357
1564,585,561.15,16,2024-04-25 18:59:33.169051
1565,1369,201.48,6,2024-09-06 07:11:30.178940
1566,281,607.66,14,2024-01-24 16:02:36.312318
1567,1092,632.7,22,2024-02-04 04:22:44.563491
1568,1532,766.92,32,2024-10-10 00:19:10.195285
1569,208,469.76,20,2024-05-26 23:53:31.220893
1570,1506,1451.87,42,2024-02-16 09:08:50.827576
1571,1827,725.22,20,2024-10-05 15:29:34.256105
1572,1129,62.45,5,2024-05-14 05:12:32.465247
1573,1236,1015.1,29,2024-04-07 18:41:04.655979
1574,380,549.06,18,2024-09-15 20:07:03.036990
1575,1201,488.41,24,2024-03-12 13:41:54.627277
1576,767,13.99,2,2024-10-09 09:27:44.258558
1577,1939,320.0,20,2024-11-11 04:57:22.894490
1578,1334,84.44,8,2024-04-04 23:26:31.516272
1579,978,190.93,10,2024-11-05 22:35:35.164522
1580,536,1148.49,28,2024-07-05 03:57:35.042667
1581,1264,31.98,2,2024-08-30 08:57:24.656914
1582,449,486.43,25,2024-05-26 16:54:27.222068
1583,815,117.13,8,2024-08-07 05:45:03.904243
1584,691,577.33,25,2024-10-21 07:04:50.330344
1585,1875,8.99,1,2024-09-12 15:50:14.118915
1586,1126,390.75,20,2024-09-09 11:43:17.340955
1587,403,7.99,1,2024-01-27 09:05:41.840444
1588,1342,508.76,31,2024-10-14 22:23:59.993421
1589,447,162.38,5,2024-06-24 21:47:29.877460
1590,604,624.72,19,2024-07-01 01:58:12.806056
1591,1901,1933.63,37,2024-09-24 03:43:02.854338
1592,1235,574.24,18,2024-02-02 09:28:42.753048
1593,510,17.36,1,2024-04-20 07:09:58.932037
1594,1304,119.23,7,2024-09-17 18:16:26.320909
1595,887,561.62,33,2024-11-11 08:48:28.711682
1596,1810,6.99,1,2024-04-23 00:02:48.172212
1597,1818,40.39,5,2024-01-18 10:00:33.364950
1598,1801,1059.68,24,2024-03-24 01:42:35.850903
1599,1411,356.79,20,2024-05-04 21:56:17.316800
1600,1673,167.95,9,2024-10-11 09:24:03.957543
1601,525,1421.2,30,2024-08-28 13:25:15.807646
1602,632,412.87,29,2024-08-19 08:04:43.858543
1603,1712,178.29,11,2024-01-16 10:04:43.781466
1604,125,516.53,11,2024-05-20 04:35:49.523231
1605,1978,83.06,6,2024-06-28 20:20:30.980235
1606,799,180.95,21,2024-08-20 18:24:58.866839
1607,1960,234.81,13,2024-04-18 11:53:18.078272
1608,85,306.29,10,2024-02-08 13:10:41.261153
1609,74,306.39,18,2024-11-28 22:00:06.781655
1610,835,405.06,21,2024-10-01 18:32:23.707620
1611,313,113.44,14,2024-07-12 06:28:25.337962
1612,1330,186.19,10,2024-08-01 04:54:38.041230
1613,8,469.5,28,2024-08-05 13:09:28.258916
1614,139,390.83,19,2024-01-13 17:05:21.234450
1615,64,28.99,1,2024-04-20 15:01:19.032902
1616,603,557.66,18,2024-11-08 15:06:57.350275
1617,519,270.24,16,2024-10-13 05:44:54.532461
1618,118,1392.32,43,2024-05-14 13:55:42.889016
1619,1163,81.89,6,2024-10-01 23:37:45.486667
1620,561,561.42,18,2024-12-04 17:18:43.878187
1621,1116,81.63,5,2024-02-19 13:52:46.406273
1622,310,10.99,1,2024-06-05 01:03:45.203013
1623,1033,754.38,33,2024-01-18 22:01:36.978377
1624,1493,56.99,1,2024-02-01 08:38:16.039016
1625,943,274.24,14,2024-08-02 02:40:15.904954
1626,1234,178.22,22,2024-08-29 17:52:49.661824
1627,54,2576.95,7,2024-06-03 00:19:20.823346
1628,998,533.67,30,2024-07-21 15:37:12.110471
1629,857,312.94,10,2024-02-28 14:48:34.004978
1630,1167,1716.46,32,2024-10-09 14:57:59.633059
1631,471,45.99,2,2024-08-26 06:09:04.764732
1632,1098,436.1,8,2024-11-15 13:58:02.548886
1633,1141,262.96,15,2024-10-03 02:17:20.307078
1634,296,518.95,29,2024-02-18 06:17:51.333850
1635,36,69.53,9,2024-01-13 18:03:48.813330
1636,1739,122.4,9,2024-04-13 18:25:53.591065
1637,1319,659.25,12,2024-02-26 14:20:49.862160
1638,1800,130.78,14,2024-07-17 14:30:58.538491
1639,210,383.0,12,2024-04-19 12:43:00.241665
1640,633,444.02,11,2024-08-18 11:38:59.007430
1641,1458,163.68,15,2024-04-17 11:48:55.009657
1642,991,498.91,23,2024-01-23 07:34:18.386747
1643,52,106.85,13,2024-10-08 10:04:58.874780
1644,1001,384.32,20,2024-05-12 19:34:08.402951
1645,315,1189.29,31,2024-04-29 13:43:57.909472
1646,491,356.61,14,2024-11-01 00:24:56.503160
1647,1027,88.5,7,2024-01-24 18:41:54.838364
1648,1421,292.37,15,2024-07-24 13:56:52.553448
1649,860,50.98,1,2024-01-15 13:04:31.567914
1650,1580,440.87,22,2024-07-18 02:37:05.282646
1651,1665,509.11,22,2024-08-24 17:22:48.614395
1652,752,2258.25,23,2024-08-17 20:52:39.376289
1653,1131,113.32,9,2024-03-12 16:27:09.075957
1654,1493,353.36,22,2024-01-30 10:42:44.948768
1655,771,405.88,24,2024-08-29 01:59:39.127367
1656,1781,119.94,6,2024-01-03 11:50:50.753391
1657,975,65.96,3,2024-08-30 21:48:21.323058
1658,1479,494.35,18,2024-01-17 09:49:09.186212
1659,1759,865.14,21,2024-04-15 04:27:36.619745
1660,1386,374.39,14,2024-05-05 07:59:08.795584
1661,1498,719.06,44,2024-03-08 14:34:46.223921
1662,656,639.85,28,2024-11-16 01:48:52.885642
1663,1318,728.78,21,2024-04-14 02:50:28.857621
1664,871,112.0,7,2024-10-21 09:00:28.608380
1665,1773,204.35,16,2024-10-02 12:45:16.148566
1666,172,151.39,8,2024-05-05 21:28:47.168449
1667,727,30.76,2,2024-01-09 02:50:42.554763
1668,1013,405.49,30,2024-01-10 11:56:42.217828
1669,1546,216.84,15,2024-03-28 16:06:01.652304
1670,1675,85.69,6,2024-07-07 11:14:47.260157
1671,1526,122.26,12,2024-01-18 07:07:58.591028
1672,586,90.75,7,2024-05-21 23:19:30.777779
1673,1564,474.83,12,2024-01-27 16:32:51.696654
1674,215,72.99,3,2024-10-28 14:37:51.698912
1675,137,338.6,14,2024-06-05 18:06:31.516382
1676,1615,463.02,27,2024-08-29 10:21:07.663775
1677,1873,97.89,5,2024-07-26 11:13:56.740984
1678,1884,480.4,25,2024-09-04 07:58:35.071742
1679,1476,437.16,27,2024-02-08 00:06:40.369621
1680,1122,131.43,7,2024-09-12 17:11:54.450299
1681,964,426.16,15,2024-03-21 04:23:13.796522
1682,99,2077.87,23,2024-02-17 12:32:28.736949
1683,1497,517.61,21,2024-06-29 00:59:38.593094
1684,1668,159.94,6,2024-02-27 06:52:32.513869
1685,1916,415.59,17,2024-06-24 13:17:03.034923
1686,1122,277.04,12,2024-09-28 17:25:43.723754
1687,1174,1602.78,26,2024-10-21 03:19:23.767638
1688,1400,615.49,18,2024-11-25 18:33:15.974368
1689,1726,406.92,20,2024-07-23 01:25:51.366017
1690,1530,290.89,12,2024-05-22 06:49:56.374786
1691,1928,34.78,5,2024-10-26 18:41:12.457699
1692,1597,79.8,4,2024-01-29 17:09:18.950521
1693,312,271.28,17,2024-11-30 21:09:09.544388
1694,286,298.57,15,2024-09-08 03:37:23.435168
1695,1416,540.62,36,2024-01-31 20:16:29.857237
1696,1846,311.86,21,2024-06-18 07:21:13.841135
1697,768,288.04,17,2024-03-15 15:40:20.940893
1698,1417,620.25,28,2024-10-03 18:56:23.130789
1699,685,593.98,28,2024-10-17 15:17:10.462515
1700,291,197.06,8,2024-08-14 09:10:43.788988
1701,1966,734.97,28,2024-12-04 21:06:59.410677
1702,1330,45.26,3,2024-07-21 19:52:09.056079
1703,81,136.6,4,2024-08-09 11:11:25.161480
1704,803,315.86,11,2024-03-13 10:21:01.555470
1705,1192,812.77,32,2024-03-31 12:29:33.710044
1706,1014,508.82,28,2024-05-02 14:46:56.970141
1707,1207,101.56,9,2024-01-25 06:49:32.464238
1708,521,105.84,12,2024-06-20 07:29:23.269074
1709,731,175.3,7,2024-09-26 10:25:53.772130
1710,1106,1357.25,13,2024-05-05 16:45:28.254509
1711,1128,466.22,20,2024-04-09 08:13:04.206629
1712,1180,309.9,17,2024-11-30 08:33:54.157320
1713,998,354.54,10,2024-11-25 06:45:09.722435
1714,275,543.2,26,2024-02-29 13:46:52.698063
1715,1685,412.27,25,2024-10-23 15:11:27.601380
1716,1072,603.43,22,2024-07-12 19:23:25.427803
1717,1996,330.83,19,2024-01-07 20:42:17.793002
1718,419,738.71,38,2024-11-26 21:46:05.113515
1719,1881,987.6,16,2024-10-17 13:43:35.431827
1720,1884,244.3,7,2024-02-15 22:20:33.443905
1721,504,286.38,13,2024-10-03 09:00:31.817159
1722,1062,7.0,1,2024-04-08 12:48:01.213031
1723,1896,189.44,14,2024-02-07 01:51:18.414092
1724,68,1557.14,19,2024-07-06 21:33:58.639933
1725,1719,9.25,1,2024-03-04 04:17:19.339640
1726,1192,1195.76,20,2024-07-31 03:35:26.456409
1727,164,653.47,34,2024-01-17 03:11:42.909193
1728,1341,65.94,7,2024-05-11 00:45:42.477201
1729,814,471.28,35,2024-09-02 22:04:43.707188
1730,275,189.04,9,2024-09-03 10:17:16.717901
1731,597,192.11,9,2024-11-01 15:03:28.576740
1732,814,735.56,25,2024-05-19 20:22:55.310785
1733,1007,304.28,16,2024-05-18 12:20:19.634031
1734,1006,746.85,38,2024-01-14 16:21:40.007831
1735,112,189.35,7,2024-11-08 22:52:14.178433
1736,636,475.2,41,2024-03-27 01:57:25.519711
1737,1312,147.39,9,2024-08-08 04:38:04.019208
1738,17,166.71,10,2024-06-03 18:55:34.157790
1739,48,269.23,11,2024-04-20 00:27:09.734674
1740,98,684.88,18,2024-06-06 12:53:41.882304
1741,299,537.89,23,2024-03-12 07:31:58.557518
1742,132,96.24,9,2024-08-28 08:01:17.743960
1743,1057,13.95,1,2024-01-19 17:21:52.116709
1744,1950,421.61,26,2024-05-15 20:34:05.777264
1745,1627,869.31,14,2024-05-23 20:46:30.003852
1746,1203,147.83,9,2024-10-15 20:09:22.923322
1747,1111,162.05,10,2024-02-21 23:07:02.088300
1748,1266,22.97,3,2024-03-03 05:58:49.207963
1749,520,13.37,1,2024-11-01 01:51:37.030654
1750,1994,85.91,5,2024-06-08 18:16:00.650843
1751,279,288.12,16,2024-11-15 02:07:25.473310
1752,1335,54.52,8,2024-05-08 10:22:52.971827
1753,1576,78.32,6,2024-04-17 10:52:32.777084
1754,495,463.76,41,2024-08-30 21:58:37.006641
1755,513,162.05,7,2024-01-27 15:07:34.556371
1756,1215,1213.19,33,2024-04-13 07:41:08.506207
1757,1159,8.99,1,2024-07-30 12:02:42.889242
1758,1523,153.95,5,2024-03-03 07:57:01.522405
1759,1800,17.77,1,2024-09-26 16:14:45.347899
1760,1059,1152.22,15,2024-02-05 23:59:58.712957
1761,689,483.13,15,2024-05-03 04:52:44.382370
1762,1276,288.12,15,2024-04-22 13:00:27.226088
1763,962,300.75,18,2024-03-06 11:32:50.564925
1764,1568,712.59,30,2024-03-25 18:41:53.719770
1765,744,192.01,16,2024-08-05 12:07:48.538074
1766,1304,380.15,24,2024-10-03 15:14:19.613834
1767,1067,795.38,23,2024-08-29 00:05:08.284841
1768,287,347.05,21,2024-11-11 03:14:46.727413
1769,1919,325.79,24,2024-09-10 13:26:17.327206
1770,1201,190.48,16,2024-08-22 13:10:09.448435
1771,1439,297.32,20,2024-10-05 08:57:54.591253
1772,311,438.94,28,2024-03-04 19:21:01.645156
1773,999,351.41,17,2024-03-23 16:12:16.922875
1774,1382,335.98,24,2024-01-05 19:15:28.407171
1775,1400,364.16,27,2024-04-10 05:30:42.514426
1776,174,101.54,6,2024-07-15 23:09:32.658149
1777,1710,198.59,19,2024-09-11 08:53:26.971104
1778,467,27.8,2,2024-08-21 01:04:37.487807
1779,797,59.95,5,2024-05-24 00:49:47.761432
1780,846,307.94,22,2024-02-13 18:08:02.926919
1781,1052,415.61,26,2024-07-30 21:11:54.114419
1782,1799,381.79,16,2024-05-28 12:12:51.519468
1783,285,536.25,26,2024-06-28 21:12:32.555732
1784,402,444.1,25,2024-04-12 05:41:03.092927
1785,124,324.9,13,2024-01-19 06:29:01.683831
1786,1353,599.7,26,2024-11-03 19:57:32.894102
1787,1174,252.3,17,2024-06-10 09:00:01.753895
1788,957,273.95,16,2024-10-22 01:13:06.513965
1789,1045,63.93,5,2024-04-04 12:05:06.746806
1790,667,75.89,7,2024-01-27 20:14:04.275061
1791,1939,501.84,29,2024-04-12 09:09:06.140218
1792,978,654.32,30,2024-07-24 20:23:04.148185
1793,1784,119.71,9,2024-07-04 15:18:21.542752
1794,55,720.38,26,2024-06-30 05:02:55.609104
1795,1720,365.94,8,2024-07-17 05:07:26.953663
1796,980,182.83,16,2024-05-21 10:17:03.696282
1797,1737,173.22,6,2024-11-24 06:22:04.847718
1798,154,1738.05,33,2024-10-27 23:53:25.555981
1799,1724,270.59,10,2024-11-27 12:41:17.826540
1800,736,403.36,28,2024-09-19 08:44:51.919172
1801,1650,219.78,15,2024-10-29 19:03:11.107840
1802,1202,923.21,19,2024-06-05 05:58:03.055989
1803,981,238.49,11,2024-06-27 00:34:28.977390
1804,713,92.34,9,2024-01-16 22:39:07.692857
1805,976,207.25,16,2024-04-29 09:26:59.749993
1806,941,175.73,16,2024-11-09 16:21:17.987133
1807,181,307.69,7,2024-05-18 09:11:28.211173
1808,1632,278.23,14,2024-04-24 14:39:06.223556
1809,319,1350.99,28,2024-11-25 03:04:03.637752
1810,24,101.94,9,2024-02-07 14:59:10.890349
1811,367,615.06,25,2024-05-26 00:00:44.482005
1812,911,406.42,24,2024-11-24 15:29:20.986626
1813,23,476.51,20,2024-01-27 04:17:18.572381
1814,1201,113.75,5,2024-03-08 11:08:39.186451
1815,1747,319.91,21,2024-10-15 17:26:03.513803
1816,28,148.02,15,2024-02-24 07:19:18.418176
1817,671,2092.14,6,2024-05-09 13:23:29.389075
1818,496,590.59,17,2024-10-08 05:21:03.949190
1819,524,303.65,23,2024-07-09 11:51:51.919173
1820,134,183.59,18,2024-09-16 16:43:29.637522
1821,535,801.44,40,2024-09-10 03:09:25.875111
1822,1376,21.87,3,2024-10-27 01:49:29.792829
1823,667,268.73,12,2024-05-24 06:03:55.358915
1824,490,148.41,6,2024-07-17 09:58:07.851895
1825,554,416.34,16,2024-02-16 00:02:31.409635
1826,1994,238.05,11,2024-10-30 06:48:16.403789
1827,1877,164.05,9,2024-07-07 16:55:14.694513
1828,1551,99.83,4,2024-09-09 07:12:58.783715
1829,701,405.16,16,2024-03-13 07:52:52.357297
1830,1939,165.7,11,2024-04-27 23:51:39.270426
1831,1522,209.55,6,2024-03-18 11:35:51.502713
1832,951,335.38,28,2024-05-20 00:59:07.036219
1833,318,32.97,3,2024-09-20 23:23:28.848869
1834,1297,114.43,7,2024-02-20 14:57:20.674477
1835,1250,211.67,11,2024-06-11 00:09:31.866949
1836,1854,298.84,17,2024-09-11 15:05:44.448474
1837,1335,105.4,11,2024-05-05 01:05:05.692135
1838,1615,2025.45,37,2024-03-07 03:29:05.009127
1839,1752,227.94,10,2024-01-13 20:47:42.197947
1840,1065,106.69,10,2024-06-08 16:43:34.247556
1841,1542,555.83,23,2024-06-12 04:17:55.013514
1842,1645,347.14,18,2024-09-20 23:55:46.859837
1843,587,351.83,18,2024-07-12 22:50:42.428396
1844,462,608.65,24,2024-07-31 05:31:29.818115
1845,1743,29.48,4,2024-07-25 12:32:35.392214
1846,1395,1655.82,26,2024-11-26 02:25:43.936544
1847,175,43.49,4,2024-04-12 06:07:49.054388
1848,911,334.61,16,2024-05-11 04:55:24.454202
1849,723,3.99,1,2024-07-30 07:48:28.587283
1850,393,14.99,1,2024-08-11 14:17:51.176164
1851,807,165.3,10,2024-09-19 05:28:44.802948
1852,1777,16.99,1,2024-04-03 22:37:58.793854
1853,488,552.58,24,2024-04-19 10:06:56.436495
1854,603,289.66,25,2024-06-06 01:44:41.552015
1855,131,502.59,22,2024-07-04 20:56:44.374068
1856,1012,524.56,28,2024-10-19 15:57:18.380748
1857,1373,638.47,7,2024-09-09 04:57:07.952747
1858,561,509.33,25,2024-07-07 07:40:59.688547
1859,513,13.99,1,2024-10-30 16:25:42.512461
1860,754,155.79,11,2024-10-25 10:32:11.846807
1861,946,290.66,8,2024-02-15 05:53:26.664636
1862,952,130.28,7,2024-06-14 18:16:48.277306
1863,56,55.5,6,2024-02-27 18:28:09.981313
1864,997,272.24,26,2024-11-18 05:46:08.719630
1865,917,435.82,23,2024-02-26 15:21:33.501363
1866,1726,237.69,18,2024-07-19 18:37:42.710017
1867,1028,362.29,18,2024-04-16 19:50:22.675796
1868,1800,321.06,12,2024-07-01 12:59:44.315598
1869,1376,576.54,27,2024-10-06 11:40:21.051012
1870,1514,249.83,10,2024-10-11 19:07:27.148534
1871,1023,883.53,24,2024-08-10 08:16:50.648222
1872,961,268.83,10,2024-05-23 22:29:39.304315
1873,1740,137.92,9,2024-01-12 13:05:57.650509
1874,1672,241.24,6,2024-04-10 10:15:40.619870
1875,860,138.67,7,2024-06-17 11:46:38.367619
1876,1535,75.84,6,2024-06-13 23:24:25.414356
1877,1065,749.29,43,2024-04-20 20:25:31.783902
1878,1754,359.61,26,2024-07-23 07:44:47.448476
1879,1296,398.33,23,2024-10-11 08:38:32.935656
1880,1940,608.44,20,2024-03-15 13:21:34.254070
1881,129,1507.04,25,2024-09-26 02:30:24.831833
1882,596,23.85,3,2024-05-22 23:05:46.842832
1883,353,136.7,11,2024-10-15 01:02:19.769642
1884,1010,109.97,9,2024-08-02 06:05:24.628535
1885,1565,342.94,29,2024-04-15 20:11:32.441155
1886,1182,122.01,9,2024-09-29 02:19:35.270143
1887,969,712.68,20,2024-04-05 04:51:46.288483
1888,745,240.33,16,2024-09-17 06:06:33.899762
1889,815,131.3,5,2024-03-30 02:17:17.643103
1890,1648,340.79,20,2024-03-20 02:56:14.479222
1891,1752,5138.75,30,2024-01-03 18:05:42.128215
1892,1186,967.66,13,2024-02-06 17:07:18.405487
1893,895,444.19,27,2024-01-08 23:02:53.224758
1894,75,479.09,21,2024-03-18 12:28:49.077815
1895,413,568.97,25,2024-09-04 00:59:26.902554
1896,1611,251.61,17,2024-07-27 15:56:15.110930
1897,337,33.94,6,2024-09-29 01:12:57.865413
1898,352,165.98,3,2024-10-10 06:11:56.855187
1899,556,561.4,28,2024-10-09 15:15:13.626560
1900,1771,300.59,14,2024-09-25 22:51:25.573672
1901,1651,235.79,17,2024-05-23 09:18:28.586837
1902,1249,142.5,10,2024-04-06 16:57:05.306863
1903,1392,1054.11,24,2024-11-16 10:10:37.217397
1904,458,519.38,25,2024-06-12 02:32:34.072475
1905,131,296.67,23,2024-08-11 08:13:35.045548
1906,711,513.15,33,2024-07-01 16:34:46.999554
1907,1109,157.07,16,2024-08-31 02:25:07.395316
1908,710,82.61,9,2024-06-20 15:16:25.139345
1909,1849,110.83,15,2024-08-06 08:31:39.925046
1910,704,329.55,27,2024-01-03 11:23:31.816350
1911,994,8.85,1,2024-08-02 01:53:14.764012
1912,1254,188.16,19,2024-07-25 02:17:59.411833
1913,1561,313.78,14,2024-02-26 23:21:06.696395
1914,77,155.73,14,2024-12-01 16:24:11.858280
1915,253,548.37,18,2024-08-26 19:26:49.386410
1916,1694,374.74,24,2024-05-10 09:40:59.639925
1917,630,25.99,1,2024-09-09 09:16:02.779927
1918,539,124.36,8,2024-11-11 18:47:58.718205
1919,1864,299.53,20,2024-05-07 23:02:38.046792
1920,839,211.02,14,2024-07-28 05:30:13.055098
1921,1,305.2,22,2024-05-23 01:53:28.824351
1922,1172,562.19,23,2024-07-02 22:35:21.333451
1923,1609,79.8,4,2024-05-13 16:09:44.144800
1924,1596,125.71,9,2024-02-23 11:14:10.127507
1925,1896,615.63,14,2024-07-24 13:20:18.685941
1926,600,374.28,22,2024-07-19 00:10:46.073257
1927,168,523.47,18,2024-04-03 17:29:19.234498
1928,949,286.99,5,2024-03-22 13:18:19.886049
1929,1221,458.84,22,2024-08-02 01:16:21.056651
1930,1119,662.54,28,2024-03-19 15:26:31.963647
1931,1458,354.83,17,2024-07-17 14:20:33.686421
1932,572,627.86,20,2024-04-13 21:03:57.502379
1933,212,450.46,10,2024-11-08 07:43:17.780592
1934,472,408.32,27,2024-12-02 00:01:05.604200
1935,754,182.67,10,2024-11-13 15:15:35.228136
1936,1985,174.89,10,2024-02-15 11:34:12.433541
1937,1567,36.94,2,2024-02-17 02:02:28.407211
