2037,2683,603,6,89.94,True
2037,201,927,7,143.15,False
2037,505,1716,1,25.95,False
2038,1939,924,2,22.0,False
2039,1438,1575,1,77.72,False
2039,951,489,7,104.93,True
2039,1272,393,1,23.0,True
2039,2687,1923,2,29.98,True
2039,2610,1899,7,188.3,False
2039,1703,735,1,25.24,False
2039,1656,555,2,45.98,True
2040,1340,1059,4,176.0,True
2040,708,129,1,5.98,True
2040,2817,930,4,33.96,False
2040,1782,1254,1,6.22,True
2040,2910,1686,1,8.71,False
2040,1665,909,5,199.85,False
2040,2874,228,2,34.92,True
2040,1055,1272,5,54.95,False
2041,139,681,1,12.2,False
2042,1343,1080,2,94.0,False
2042,2358,1410,1,51.14,False
2042,2010,807,2,19.9,True
2043,2208,666,7,122.43,False
2044,867,798,2,96.06,False
2044,2468,588,4,31.96,False
2044,1231,1905,2,105.7,True
2044,1094,1122,3,243.0,False
2044,215,942,1,14.49,True
2044,1845,1602,1,5.99,False
2044,603,1023,2,108.0,True
2044,884,840,2,8.98,False
2044,1926,195,2,41.5,False
2045,962,1146,2,49.9,True
2045,1172,1362,1,9.8,False
2045,2867,738,2,39.76,True
2045,2363,1902,3,86.97,False
2045,2764,312,5,34.75,True
2045,591,1938,1,9.25,False
2045,2040,756,1,13.48,True
2045,974,1188,4,48.48,False
2045,155,768,3,56.85,True
2046,1358,1413,3,56.97,True
2046,2107,807,6,35.7,False
2046,2458,1218,2,33.98,True
2046,606,795,2,74.0,False
2046,1913,225,5,44.95,False
2046,1513,291,4,91.92,False
2047,818,1380,1,7.5,False
2047,2260,396,1,7.99,False
2047,1236,1938,1,17.5,True
2048,647,135,1,8.99,True
2049,574,1686,1,70.87,False
2049,2894,645,3,58.47,True
2049,440,801,4,139.96,False
2049,1447,204,1,8.59,False
2049,590,792,1,9.99,False
2049,2171,1473,6,77.94,True
2049,1953,657,6,107.94,True
2049,558,564,1,18.87,False
2049,221,708,1,10.95,True
2049,1443,1089,3,206.88,True
2050,2354,549,1,8.96,True
2050,284,861,1,18.49,False
2050,635,1209,1,6.99,True
2050,2538,900,4,43.96,True
2050,1918,918,4,71.8,True
2050,2968,1665,1,40.95,False
2050,92,1005,1,41.95,False
2050,721,195,3,46.5,False
2050,1527,636,1,25.99,True
2050,1422,1413,1,7.5,False
2051,1104,1410,2,23.0,False
2051,1183,57,5,84.95,False
2051,173,870,2,32.26,True
2051,528,519,1,9.95,False
2051,475,1854,3,152.7,True
2052,919,87,3,237.36,True
2052,1413,1002,4,172.16,True
2052,1102,1386,1,44.99,False
2052,833,1044,1,6.0,True
2052,1221,546,2,131.98,True
2052,2408,114,1,57.55,False
2052,1257,177,1,19.99,True
2052,205,1695,7,62.93,False
2053,1501,441,1,26.93,True
2053,481,1839,7,62.93,False
2053,1436,1722,5,29.7,True
2053,2788,1038,1,12.99,False
2053,1383,405,2,436.24,False
2054,1016,1014,1,10.74,True
2054,2104,726,5,94.95,False
2054,72,1866,5,263.9,True
2054,1915,1575,1,16.13,False
2054,1032,1158,3,89.97,True
2054,1088,321,1,4.95,False
2054,1160,87,1,72.8,True
2054,1636,1491,1,12.99,True
2054,1019,99,1,3.84,True
2055,1446,873,1,4.39,True
2055,1810,873,5,29.9,True
2056,1331,1230,2,39.9,False
2056,826,1074,7,881.65,True
2057,1273,1716,1,8.99,False
2057,1422,1548,1,6.5,True
2057,87,1878,1,16.99,False
2057,42,381,1,10.99,False
2057,597,1215,2,17.54,False
2057,1291,321,1,15.51,True
2058,296,690,5,57.55,True
2058,35,51,2,65.0,True
2058,370,210,1,21.37,True
2058,1142,879,3,74.97,False
2058,1966,1326,3,23.97,False
2058,501,936,1,27.0,True
2059,33,189,7,265.93,True
2059,842,342,6,77.7,True
2059,630,183,1,2.99,False
2059,2536,99,1,5.84,False
2059,2138,645,6,71.94,False
2059,1992,246,3,34.5,False
2060,756,996,4,55.96,False
2060,135,1134,6,41.7,True
2060,1468,693,3,32.97,True
2060,2353,1626,1,30.99,True
2060,2399,657,2,63.9,False
2061,2462,480,1,5.0,False
2062,1740,381,1,35.64,True
2062,1151,1602,1,12.99,True
2063,47,1245,3,53.91,True
2063,846,348,1,51.0,False
2063,1159,1242,3,150.0,False
2064,1234,1953,7,668.43,True
2064,2317,306,6,101.7,True
2064,1044,288,1,29.0,False
2064,2337,1740,5,60.0,True
2064,2199,1914,3,162.75,True
2064,1704,687,4,76.64,False
2065,2723,300,1,22.51,True
2065,961,297,5,18.7,True
2065,898,1248,6,89.04,True
2066,1382,1884,5,156.5,True
2066,231,702,4,27.96,False
2066,1705,1059,5,42.8,False
2066,294,15,2,25.98,True
2066,1678,477,2,501.98,True
2066,250,855,7,73.43,True
2066,305,1986,1,23.5,True
2067,2749,54,3,29.97,False
2067,886,1563,7,31.43,False
2067,2264,1914,1,17.5,True
2067,2682,1278,7,56.0,True
2067,126,150,3,30.78,True
2067,1153,303,3,21.96,True
2067,1380,183,1,17.97,False
2067,2724,246,1,6.0,False
2068,806,132,1,16.49,False
2068,168,1023,1,2.98,False
2068,1392,270,6,173.16,False
2068,2389,846,6,35.94,False
2068,1705,660,1,8.56,False
2068,459,504,1,5.99,True
2068,1173,1086,1,10.79,False
2068,2397,597,2,72.0,True
2068,2318,1830,1,20.43,False
2069,465,183,7,76.72,False
2069,2429,1914,4,45.64,True
2069,1621,744,1,8.95,True
2069,1028,1038,3,83.97,True
2069,1351,1431,4,47.8,False
2069,2424,660,1,13.5,False
2069,1554,1674,1,16.99,True
2069,2210,1380,1,20.0,True
2070,1696,711,2,19.8,False
2070,222,1305,1,4.85,True
2070,1276,1899,4,31.96,True
2071,2649,657,3,32.97,False
2071,1640,165,5,84.95,True
2071,2683,603,6,89.94,True
2071,1458,858,1,43.95,False
2071,595,1014,2,46.78,False
2071,63,792,1,19.99,True
2072,2626,1908,4,99.96,False
2072,384,525,2,103.8,True
2072,582,1434,3,11.97,False
2073,2092,1485,1,32.5,False
2073,2262,159,1,9.22,True
2074,2124,663,2,37.1,False
2075,2272,360,2,90.0,True
2076,188,1827,1,25.99,True
2076,1142,636,4,107.96,False
2076,297,1812,7,230.93,True
2076,96,1851,1,4.99,True
2077,1351,1197,2,21.9,False
2077,1526,1350,4,143.96,False
2077,2179,1176,1,34.33,False
2077,2665,900,3,38.85,True
2077,1960,348,7,156.66,True
2077,779,1965,1,11.99,False
2078,2076,459,5,54.95,False
2078,207,252,5,164.95,True
2078,945,1833,4,99.96,False
2078,869,312,1,18.99,True
2078,1894,1341,6,47.22,False
2078,2366,729,5,39.95,True
2078,747,1884,1,299.0,True
2078,2955,1839,7,230.93,True
2078,2759,1440,2,13.42,True
2079,770,1848,6,126.0,True
2079,2326,27,1,19.95,False
2079,1754,522,2,30.74,True
2079,2178,1563,1,31.74,False
2079,1247,891,5,87.5,False
2079,2659,933,3,357.0,False
2079,1182,1461,6,29.94,False
2080,1343,1080,3,141.0,True
2080,565,1197,2,30.76,True
2080,1504,1050,2,19.98,True
2080,132,1113,2,40.0,False
2080,859,1794,6,52.86,True
2080,1735,1626,1,12.0,True
2080,88,690,1,15.99,True
2081,783,1596,1,57.0,False
2081,1258,1119,2,60.0,False
2081,1687,474,1,6.5,False
2081,2397,1218,2,60.0,True
2081,1874,963,1,6.99,False
2081,2782,1191,7,118.86,True
2081,2960,525,1,5.99,False
2081,717,654,1,16.99,False
2082,2544,687,6,623.28,True
2082,2242,96,4,25.08,False
2082,573,1905,3,23.97,True
2082,620,30,1,11.99,True
2082,1855,66,1,27.0,True
2082,126,30,3,30.78,False
2082,2086,528,2,25.8,False
2082,2028,1587,5,299.95,True
2082,1253,441,1,37.99,True
2083,46,1272,7,609.98,True
2083,938,747,2,11.98,True
2083,615,957,1,15.99,False
2083,2708,147,1,6.99,True
2083,1049,186,2,25.58,False
2083,1989,462,6,30.0,False
2083,709,1401,3,44.43,False
2083,851,780,7,251.3,True
2083,663,1725,1,27.67,True
2084,1821,21,1,37.98,True
2084,1874,963,3,20.97,True
2084,2493,978,1,20.99,True
2084,780,1743,1,9.75,False
2084,1991,816,6,83.94,False
2084,876,1206,2,63.54,True
2084,842,699,6,71.7,True
2084,978,1110,2,21.52,False
2085,189,1947,2,406.0,False
2085,1551,1986,1,7.49,False
2085,363,1659,6,168.0,False
2085,615,957,7,111.93,True
2086,12,801,2,14.0,False
2086,654,750,1,41.0,True
2086,2387,1848,7,69.93,False
2086,441,1989,1,34.04,True
2087,320,234,6,48.12,True
2087,403,1905,4,19.96,False
2087,256,522,1,4.99,True
2087,1621,1737,1,8.95,True
2087,1656,555,4,91.96,True
2087,18,900,1,69.49,True
2088,1256,318,1,10.99,True
2088,1769,1863,1,59.0,True
2088,1480,66,5,150.0,True
2088,1094,60,1,92.0,False
2088,1455,654,4,72.0,False
2088,1706,462,6,173.7,False
2089,847,1221,7,29.47,False
2089,2452,1563,2,59.76,True
2090,459,504,3,17.97,False
2090,388,714,5,367.75,True
2090,1965,1629,3,20.94,False
2090,1753,597,1,7.97,True
2090,422,30,4,49.28,True
2091,527,822,7,118.93,False
2091,2547,24,2,15.2,True
2091,1538,1485,6,50.76,True
2091,2579,417,1,50.95,False
2091,1896,420,4,25.0,True
2091,2839,1833,2,49.98,False
2091,2262,939,2,18.44,False
2091,2539,411,1,9.59,False
2091,2117,1620,1,14.45,True
2091,1840,1542,5,144.95,True
2092,2538,900,1,10.99,True
2092,1693,132,2,47.9,False
2092,1221,585,3,221.97,False
2092,369,999,1,34.25,False
2092,2041,156,6,117.36,False
2092,2863,483,5,90.0,True
2092,1541,1179,2,15.7,False
2092,2892,393,1,11.9,True
2092,1294,1143,3,17.37,True
2093,828,1761,1,8.99,True
2093,1596,1290,1,47.99,False
2093,127,1194,3,23.97,True
2093,2702,1653,3,26.97,True
2093,1574,1356,1,13.5,False
2093,1902,36,4,179.64,True
2093,2302,1491,4,79.6,True
2093,1430,888,2,7.98,True
2094,648,1284,1,12.99,False
2094,1951,1419,5,119.85,True
2094,181,1245,1,15.28,True
2094,788,1785,6,46.5,False
2094,2615,879,2,12.78,True
2094,1786,498,1,8.95,True
2094,2430,201,1,28.95,True
2094,441,1146,1,41.04,False
2095,614,285,2,53.9,False
2095,1410,1374,7,166.25,True
2095,2123,1842,1,7.19,False
2096,169,1971,7,104.93,True
2096,2705,1809,1,14.99,True
2096,124,1722,1,5.89,True
2096,2997,48,4,26.64,True
2096,2594,57,1,5.99,False
2096,206,423,1,5.99,True
2096,365,1005,1,5.99,True
2097,2376,510,3,19.29,False
2097,785,477,1,2.98,True
2097,506,1839,4,111.96,True
2097,2273,69,1,101.3,False
2097,2293,1449,4,132.92,False
2097,829,1143,2,330.0,False
2097,1116,1044,5,100.4,False
2097,1425,1038,5,62.5,True
2097,620,1878,7,76.93,True
2097,2900,1815,3,302.7,True
2098,415,1848,1,7.86,False
2098,1731,1335,2,27.76,False
2098,1387,15,4,34.0,False
2099,2330,1176,6,240.0,False
2099,2094,78,1,8.95,True
2099,1135,669,1,22.99,False
2099,1511,171,1,7.7,True
2099,1177,1860,7,110.11,False
2100,2789,573,2,62.9,False
2100,998,1635,1,30.0,False
2100,1992,372,5,67.5,True
2100,2261,609,7,321.93,True
2100,1477,1050,1,15.99,False
2100,2396,186,7,53.62,True
2100,219,1014,7,87.36,False
2100,2576,711,4,252.0,True
2100,1320,303,7,134.12,True
2101,296,690,5,57.55,False
2101,697,225,1,33.5,True
2101,1817,54,1,6.98,False
2101,2277,1287,2,113.7,False
2101,860,1515,2,53.96,True
2101,19,564,2,7.98,False
2101,658,1893,1,2.99,False
2101,1587,1443,4,155.6,False
2102,946,1482,1,105.0,False
2102,2766,906,5,44.95,False
2102,412,1917,1,7.99,False
2102,2673,39,1,19.99,False
2102,2990,900,3,50.25,False
2102,499,882,2,32.0,False
2102,366,822,1,26.0,False
2102,1494,1164,5,54.75,False
2102,171,1749,1,8.99,True
2103,975,1299,2,51.72,True
2103,2621,1635,2,40.98,False
2103,2207,1581,4,168.0,True
2103,2630,621,6,271.5,True
2103,2467,78,1,8.49,False
2103,1791,1506,7,98.0,True
2103,257,1017,2,5.98,True
2103,759,1209,2,15.98,False
2103,383,1206,1,16.79,True
2103,2871,777,1,41.0,True
2104,169,1377,1,15.99,True
2104,822,1536,1,8.29,False
2104,1579,348,1,12.99,False
2104,2583,441,7,113.26,False
2104,2211,1155,6,47.28,True
2105,967,1833,1,92.0,True
2105,986,408,1,28.8,False
2105,103,1695,6,53.94,False
2105,2563,1308,2,45.98,True
2105,992,678,1,8.99,True
2105,2472,327,2,59.9,True
2105,58,906,6,59.94,True
2105,1506,1110,7,69.93,True
2105,2271,1950,2,60.0,True
2105,2466,651,5,45.0,True
2106,498,1956,2,34.78,True
2106,2702,1578,1,6.99,True
2106,598,312,1,23.99,True
2107,2016,1494,7,245.0,True
2107,1459,357,6,47.94,True
2107,1637,660,1,15.99,True
2107,102,1596,2,17.28,False
2108,2057,294,3,80.67,False
2108,1472,1353,2,17.98,True
2108,1846,456,2,11.98,False
2108,1487,1890,4,16.0,True
2108,2301,237,4,71.96,False
2108,541,591,3,23.97,False
2108,951,1842,4,71.96,True
2108,1150,951,1,49.95,True
2108,1694,798,6,1424.34,True
2108,1355,45,1,18.99,True
2109,61,240,1,11.0,False
2109,2821,51,4,39.44,True
2109,1253,441,1,37.99,False
2109,2464,363,1,105.0,True
2109,2977,855,1,50.88,True
2110,2289,207,5,19.45,False
2110,2001,426,1,63.9,False
2110,2353,264,1,34.99,False
2110,80,39,6,272.94,True
2111,78,1875,1,26.99,True
2111,752,1716,1,53.83,True
2111,2144,162,2,142.0,False
2111,2140,45,1,23.0,True
2112,2736,1338,1,6.95,True
2113,2049,1707,5,77.5,True
2113,935,336,2,25.98,False
2113,379,918,3,76.98,True
2113,704,1908,1,11.25,False
2113,625,276,2,11.9,False
2114,173,1785,1,13.13,False
2114,2208,1476,2,36.98,False
2114,626,1350,1,21.0,False
2114,1136,156,1,5.99,False
2114,2038,279,2,35.98,False
2115,791,171,4,43.96,False
2115,114,255,3,20.97,False
2115,221,1491,1,8.95,True
2115,1529,1152,2,12.98,True
2115,976,927,7,339.5,False
2115,763,1161,2,11.98,False
2115,1268,1677,2,32.0,True
2115,2780,1320,5,29.95,True
2115,530,1647,1,34.76,True
2116,2679,1131,2,17.9,True
2116,2260,1761,1,7.99,False
2116,722,657,2,31.9,True
2116,2878,501,1,8.4,False
2116,882,354,2,29.98,True
2116,1678,1212,1,258.99,True
2116,859,1794,4,35.24,False
2117,2315,303,3,17.97,True
2117,2813,1170,5,49.75,True
2117,2746,318,1,14.19,True
2118,1814,516,2,3.98,True
2118,946,621,2,176.0,True
2118,2551,720,1,5.99,True
2119,2707,42,7,110.18,False
2119,2900,1815,6,605.4,False
2120,680,885,1,15.99,True
2120,1470,1104,1,9.0,False
2120,2397,300,2,52.0,False
2120,389,744,4,107.96,True
2120,2832,1203,2,40.0,True
2120,2369,1455,3,71.97,False
2120,2350,96,4,35.92,False
2120,1711,1668,3,104.97,True
2120,1659,1464,7,69.93,True
2121,1841,405,3,77.82,True
2121,1485,705,2,51.9,True
2121,1221,585,3,221.97,True
2121,1042,198,3,36.66,True
2121,2886,1650,1,5.05,False
2121,1456,279,2,22.26,True
2121,63,792,1,19.99,False
2121,1464,321,2,45.98,True
2121,2000,24,1,39.98,False
2122,1346,1806,1,12.99,False
2122,753,27,1,9.99,True
2122,1202,993,2,41.98,False
2122,2064,726,1,15.93,True
2122,497,1842,4,179.96,True
2122,2722,1233,1,8.73,True
2122,38,1281,7,31.43,True
2123,2213,426,6,35.88,False
2123,133,645,1,8.87,True
2123,1593,1296,1,34.99,False
2124,566,1032,1,82.95,True
2124,232,405,5,37.95,False
2124,2254,345,6,35.94,True
2125,438,1746,2,35.38,True
2125,779,21,5,59.95,True
2125,1734,123,1,8.99,False
2125,1109,1059,4,16.72,True
2125,1414,510,6,191.7,False
2125,119,693,5,353.55,False
2126,2366,729,6,47.94,True
2126,2037,627,1,35.99,True
2126,2385,1623,1,5.88,False
2126,1562,846,1,14.45,True
2126,1853,1077,1,14.99,True
2126,783,1119,1,48.0,False
2126,2811,1551,5,89.95,True
2126,658,1128,3,8.97,True
2126,1035,429,3,38.97,False
2126,2575,1350,3,11.97,True
2127,405,1533,5,109.95,True
2127,2206,636,1,10.64,True
2127,2095,666,1,7.0,True
2127,812,1053,5,47.5,True
2127,597,1641,3,29.31,False
2127,520,285,1,72.0,True
2127,238,243,1,25.99,False
2127,1816,396,1,28.0,False
2127,2775,1155,1,36.91,True
2127,30,819,5,72.75,True
2128,2688,1290,1,14.0,False
2128,2390,1971,1,12.95,False
2128,1411,1842,1,16.98,False
2129,977,936,1,9.85,False
2129,2162,96,2,33.98,False
2129,411,873,6,203.94,True
2129,2826,465,3,223.86,True
2130,1978,1077,1,27.99,True
2130,357,1173,4,35.96,True
2130,977,1722,2,17.7,False
2130,2947,291,1,12.25,True
2130,2197,426,1,5.99,False
2130,614,1077,1,33.95,True
2131,2317,1722,3,44.85,True
2131,1939,948,2,24.0,True
2132,2309,1290,7,111.93,False
2132,2231,1785,1,17.5,True
2132,626,1122,1,22.0,False
2132,561,1899,7,251.65,True
2132,1098,198,1,36.14,True
2132,2696,519,2,9.98,False
2133,2517,735,1,11.99,False
2134,1704,900,7,106.12,True
2135,1287,1947,1,38.88,True
2136,1939,969,4,40.0,True
2136,604,1653,5,88.85,True
2136,2648,975,3,71.97,False
2136,2420,777,5,75.0,False
2136,994,1881,2,21.98,False
2136,2098,705,6,191.88,False
2136,1603,267,1,24.99,True
2137,1428,1203,1,5.99,False
2137,1716,6,1,27.0,True
2137,991,1143,2,41.98,True
2137,2779,1857,1,17.99,False
2137,1614,969,2,25.98,False
2137,367,798,3,22.5,False
2137,1564,1818,3,26.97,False
2137,1389,1743,4,31.96,False
2137,1627,723,2,29.98,False
2137,2784,1635,4,39.96,False
2138,2840,1479,1,53.95,False
2138,1264,606,7,89.6,False
2138,1784,150,5,43.95,False
2138,2353,1725,2,57.98,False
2138,1960,1395,3,49.14,True
2139,2736,360,1,5.95,False
2139,1713,198,3,40.5,False
2139,1646,1017,6,40.14,True
2139,2338,81,3,29.7,True
2139,729,1590,1,5.97,True
2139,1027,9,1,6.99,True
2140,1434,1962,6,63.54,False
2140,453,1044,7,220.57,True
2140,1189,1440,7,237.93,True
2140,2819,375,3,29.7,True
2140,2455,87,2,10.0,False
2140,2080,1221,1,19.8,True
2140,628,690,2,65.38,True
2140,313,1719,5,119.95,False
2141,2385,663,1,5.88,False
2141,874,1353,6,77.94,False
2141,1842,474,1,3.78,True
2141,1883,93,2,17.98,False
2141,2673,39,7,139.93,True
2141,2819,1110,1,7.9,False
2141,2283,231,7,496.86,False
2141,506,1608,3,83.97,True
2142,957,258,5,125.0,False
2142,1693,1857,4,139.8,False
2142,2538,771,6,71.94,False
2142,2386,1647,3,90.18,False
2142,2646,1578,1,38.0,True
2142,552,1008,1,16.58,True
2142,2118,522,7,62.65,True
2143,2664,1494,2,23.98,True
2143,540,1377,3,158.67,False
2143,2301,261,1,20.99,True
2143,1119,1914,1,37.59,True
2144,1233,1647,4,379.96,False
2144,1356,624,5,48.7,True
2144,1861,1485,1,28.99,True
2144,98,1917,3,1014.0,False
2144,630,1092,1,2.99,False
2145,263,1428,4,31.96,False
2146,567,477,2,17.6,False
2146,129,1044,5,89.95,False
2146,468,1752,4,31.16,False
2146,1550,786,1,14.99,True
2146,2749,1458,1,10.99,False
2146,483,522,1,9.15,False
2146,2821,51,6,59.16,True
2146,2634,1677,1,8.8,False
2147,90,909,3,62.97,True
2147,1220,1473,3,23.97,True
2147,282,1269,2,65.28,True
2147,1718,1746,7,165.55,True
2147,465,492,2,19.92,False
2147,2515,1647,2,41.98,True
2147,1274,96,5,137.45,False
2148,2293,75,4,132.92,False
2148,983,42,1,57.99,True
2149,955,348,1,27.99,False
2149,951,1560,1,17.99,True
2150,520,285,1,72.0,False
2150,1183,1527,1,15.99,True
2150,2848,1596,1,71.95,True
2150,1118,483,1,6.0,True
2150,1201,1932,7,103.53,False
2150,648,1284,2,25.98,True
2150,2581,66,1,17.6,True
2151,2799,93,7,958.93,False
2151,761,696,7,110.25,True
2151,1777,132,3,20.97,False
2152,2900,18,6,509.4,True
2152,484,324,1,11.5,True
2152,812,1635,3,31.5,True
2152,106,1236,7,167.86,True
2152,2563,447,4,95.96,True
2152,2725,279,2,88.0,True
2152,2271,873,1,23.0,True
2153,1475,765,2,6.98,True
2153,286,207,4,48.0,True
2153,418,207,5,1133.0,False
2153,496,888,1,40.44,True
2153,993,711,1,12.0,False
2153,770,1848,1,21.0,False
2154,1694,798,1,237.39,True
2154,1261,1953,1,49.99,False
2154,661,1359,2,27.98,True
2154,171,300,1,9.99,False
2154,1735,699,6,96.0,False
2155,2109,432,1,15.15,True
2155,2227,1260,2,22.18,False
2155,1569,24,4,87.92,True
2155,1245,1758,1,16.4,False
2155,2296,876,1,12.87,False
2155,1477,378,1,12.99,True
2155,2862,1548,6,83.7,True
2156,1206,1365,2,28.04,False
2156,1009,363,1,15.95,False
2156,1854,1146,4,56.92,True
2156,2225,1287,3,43.74,True
2157,2321,1254,1,1.52,False
2157,2802,606,1,14.99,True
2158,1314,1623,1,12.99,False
2158,2570,6,7,37.8,False
2158,720,684,4,86.2,True
2159,2226,1326,1,22.99,True
2159,325,948,7,28.0,True
2159,1188,1875,4,15.04,False
2159,2993,1560,3,26.97,False
2160,1782,390,1,6.22,False
2160,1083,1926,5,6.95,True
2160,1874,963,3,20.97,True
2160,400,1731,3,83.97,True
2160,224,864,3,49.53,False
2161,2846,1593,3,57.9,False
2161,2930,1629,2,64.0,False
2161,2777,36,3,17.85,True
2161,1937,993,1,11.0,True
2161,1266,1770,1,2.99,False
2161,197,327,1,8.99,False
2161,761,1095,4,67.0,True
2161,1576,513,1,21.0,False
2162,242,48,1,117.99,True
2162,2112,1050,2,21.98,True
2162,1071,1296,1,19.99,True
2162,228,378,4,148.0,True
2163,2214,462,3,25.5,True
2163,2924,1476,2,32.6,True
2163,1040,1125,2,74.4,False
2163,1989,462,2,10.0,False
2163,937,345,2,11.3,False
2163,1914,216,1,5.44,False
2164,1571,369,1,8.99,False
2164,171,1854,7,83.93,False
2164,332,99,1,10.99,False
2164,234,426,4,372.0,False
2164,1320,1047,1,15.16,True
2164,2464,243,4,460.0,False
2164,2603,1761,1,20.95,False
2164,1573,891,1,19.99,True
2164,773,1491,1,40.23,False
2164,558,564,1,18.87,False
2165,1163,741,5,115.75,True
2165,2213,138,1,6.98,True
2165,1605,519,1,20.46,False
2165,2254,1218,1,5.99,False
2165,761,1479,1,20.75,False
2165,1666,765,3,600.21,False
2165,1339,1686,5,89.5,False
2165,2826,465,2,149.24,True
2166,2098,21,2,85.96,True
2166,999,255,2,23.98,True
2167,1671,933,3,18.42,True
2167,708,129,4,23.92,True
2167,267,1683,3,176.97,True
2167,1159,6,6,318.0,True
2168,2164,387,2,70.0,True
2168,1507,429,5,53.75,True
2168,2566,129,5,68.95,False
2168,2174,711,1,18.99,False
2168,1114,180,4,84.52,True
2168,2498,798,4,51.96,True
2168,494,438,6,125.94,False
2168,1253,216,1,31.99,True
2169,1477,324,2,27.98,True
2169,138,1440,2,12.74,True
2169,1101,1530,7,125.93,False
2170,2822,1302,6,53.94,False
2170,1812,1128,4,66.44,False
2170,2570,696,1,5.4,True
2170,380,1941,4,63.96,True
2171,2884,1557,4,84.0,True
2171,2176,390,3,224.97,False
2171,2019,1368,3,87.0,True
2172,2293,1017,3,84.69,True
2172,961,297,7,26.18,True
2172,1013,1371,1,8.99,False
2172,2823,1464,1,5.95,False
2172,725,1359,1,15.44,False
2172,792,1212,1,4.99,False
2172,2761,1041,1,4.86,False
2172,1846,456,2,11.98,True
2172,1333,1908,3,27.75,False
2173,1270,1464,1,15.99,True
2173,419,129,6,77.88,True
2173,2972,492,3,28.5,True
2173,573,189,1,7.99,False
2174,2894,1071,2,34.98,True
2174,2478,1422,7,1861.79,False
2174,1640,720,1,17.99,False
2175,1242,1494,1,17.54,False
2175,1608,261,1,9.99,False
2175,1615,1215,2,21.98,True
2175,795,1137,3,62.97,True
2175,2823,1347,1,5.95,True
2175,1742,525,2,53.76,False
2175,1143,1830,1,22.0,False
2175,1115,1191,2,47.9,False
2176,2503,1101,4,63.6,True
2176,76,423,1,18.96,True
2176,1403,1017,1,20.01,True
2176,846,348,2,102.0,False
2176,2383,384,3,28.8,True
2176,1209,1434,6,498.0,False
2177,794,702,1,20.99,False
2177,649,765,1,14.99,True
2177,389,591,6,191.94,False
2177,1905,606,1,17.99,False
2177,1040,156,5,221.0,False
2177,1959,522,2,11.98,False
2177,1454,1911,5,144.95,False
2178,2528,426,1,7.99,False
2178,1546,999,7,48.93,True
2178,2064,1935,1,14.93,True
2179,478,144,1,24.53,True
2179,2439,252,3,54.57,False
2179,2459,984,1,12.99,True
2179,738,150,6,63.54,False
2179,2441,1140,6,257.82,True
2179,1082,1149,2,15.98,True
2179,35,1956,2,57.0,True
2179,901,1365,3,53.91,True
2180,1405,777,3,26.91,True
2180,828,1551,2,21.98,True
2180,2600,1038,6,149.7,True
2180,1333,42,7,71.75,True
2181,1377,1923,6,263.4,False
2181,579,330,1,4.19,False
2181,1366,1710,3,44.97,True
2181,2043,1110,2,41.98,False
2181,161,1374,1,6.96,False
2181,1459,288,5,39.95,False
2181,347,765,3,65.97,False
2181,2726,285,1,17.95,False
2181,170,1638,3,38.97,True
2182,680,78,6,83.94,False
2182,2886,405,2,10.1,True
2182,985,975,4,37.56,False
2182,933,903,3,122.97,False
2183,2031,984,4,56.0,True
2183,2435,1290,4,39.8,False
2183,1227,294,1,20.95,False
2183,2442,1482,4,35.96,False
2183,2435,675,2,19.9,False
2183,1665,909,1,39.97,True
2183,1969,363,2,52.32,False
2183,1265,15,3,77.82,False
2184,2420,777,1,15.0,True
2184,1456,279,3,33.39,True
2184,1294,312,1,5.79,True
2184,2529,1065,1,14.99,False
2184,1546,525,1,6.99,False
2184,1421,1449,6,209.94,False
2184,2961,933,1,25.39,True
2184,580,1746,1,22.99,False
2184,1878,798,5,360.0,False
2184,2602,1068,4,59.96,True
2185,1596,1650,4,147.96,False
2185,1307,348,1,4.89,True
2185,2763,1479,6,59.7,False
2185,2303,474,1,15.89,False
2185,202,99,1,16.5,False
2186,1873,231,5,194.95,False
2186,697,900,1,42.5,False
2186,1507,465,4,35.0,True
2186,160,1806,4,46.0,True
2186,753,729,2,19.98,True
2186,2771,1716,2,15.98,True
2186,1181,708,1,24.99,True
2186,2478,1122,2,559.94,True
2186,1638,1983,4,23.96,False
2186,515,1476,3,28.98,False
2187,2252,1665,1,5.99,True
2187,2568,420,6,90.0,False
2187,856,894,1,78.99,True
2187,1656,1404,1,30.99,True
2187,1542,1668,4,51.16,True
2187,13,1122,3,24.15,True
2187,2091,960,1,22.0,False
2187,1114,576,4,100.52,True
2187,2564,1410,1,20.95,True
2188,2047,348,3,42.0,True
2188,2108,138,6,539.7,False
2188,797,1635,3,29.25,True
2188,2294,1011,3,23.97,False
2188,481,1452,1,9.99,False
2188,1508,1137,2,21.98,False
2188,2964,1014,5,150.0,True
2188,2679,1464,2,19.9,True
2189,732,1389,3,55.5,False
2189,2632,948,1,41.97,False
2189,2627,666,2,17.98,True
2189,1649,729,2,14.98,False
2189,2116,1821,1,5.97,False
2189,479,249,2,23.98,False
2189,2191,585,3,26.25,False
2190,2339,546,1,12.2,True
2190,2197,1806,3,17.97,True
2190,1684,1092,2,18.24,False
2190,1073,1929,1,10.99,False
2190,2886,288,4,20.2,False
2190,2199,783,1,67.25,False
2190,157,39,2,15.2,False
2191,1639,1725,2,17.34,False
2191,414,681,7,145.25,False
2192,206,396,4,23.96,True
